resource, consumer1, toxin, environment
35, 56, 55, 1
43, 49, 74, 1
15, 32, 65, -1
84, 0, 122, -1
136, 0, 101, 1
52, 13, 86, -1
30, 45, 72, -1
35, 25, 49, 1
113, 0, 118, -1
67, 27, 66, 1
92, 10, 93, -1
29, 39, 50, 1
147, 0, 132, 1
65, 15, 91, -1
104, 0, 108, 1
18, 43, 54, 1
186, 0, 126, 1
110, 0, 135, -1
44, 31, 81, -1
116, 0, 113, 1
58, 10, 87, -1
30, 60, 50, 1
69, 33, 83, 1
151, 0, 102, 1
118, 4, 110, 1
115, 0, 133, -1
48, 16, 88, -1
125, 0, 105, -1
137, 0, 127, 1
127, 0, 121, 1
67, 16, 71, -1
13, 54, 39, -1
26, 51, 46, -1
81, 0, 130, -1
28, 9, 64, -1
40, 31, 68, -1
55, 16, 82, 1
48, 4, 117, -1
61, 14, 123, 1
122, 0, 129, -1
122, 0, 125, -1
55, 45, 70, 1
87, 0, 124, -1
132, 0, 115, 1
39, 35, 60, 1
58, 14, 92, 1
46, 58, 43, 1
35, 25, 64, -1
143, 0, 130, 1
49, 15, 95, 1
18, 26, 48, 1
55, 6, 87, -1
21, 51, 39, -1
57, 37, 63, 1
33, 52, 50, 1
133, 0, 119, 1
30, 37, 59, -1
30, 55, 35, 1
39, 31, 71, 1
18, 43, 40, -1
144, 0, 128, -1
153, 0, 118, 1
117, 0, 119, -1
134, 0, 113, 1
34, 61, 56, 1
130, 0, 119, 1
90, 0, 118, -1
64, 8, 94, 1
69, 32, 89, -1
147, 0, 127, 1
34, 25, 68, 1
134, 0, 111, 1
109, 0, 143, 1
133, 0, 131, -1
137, 0, 125, -1
133, 0, 130, 1
114, 0, 134, -1
67, 19, 99, 1
37, 15, 46, 1
124, 0, 139, 1
47, 44, 68, -1
66, 34, 83, 1
31, 32, 76, 1
66, 0, 101, -1
77, 22, 93, 1
41, 27, 74, -1
45, 46, 72, 1
99, 0, 114, -1
41, 37, 63, -1
48, 26, 82, 1
152, 0, 116, -1
139, 0, 144, 1
54, 4, 77, 1
95, 0, 106, -1
91, 13, 99, -1
161, 0, 123, 1
41, 45, 68, -1
70, 25, 72, 1
75, 6, 100, -1
149, 0, 125, 1
164, 0, 124, -1
42, 28, 52, -1
108, 0, 128, 1
82, 5, 108, 1
62, 23, 102, -1
138, 0, 126, 1
82, 0, 134, -1
84, 1, 99, 1
93, 0, 115, -1
124, 0, 136, -1
119, 0, 135, -1
31, 44, 53, -1
129, 0, 109, -1
132, 0, 130, 1
37, 43, 51, -1
127, 0, 127, 1
178, 0, 113, -1
36, 55, 28, 1
36, 18, 79, 1
124, 0, 138, -1
104, 0, 110, 1
120, 0, 113, 1
66, 18, 84, 1
106, 0, 136, 1
126, 0, 103, -1
62, 25, 55, 1
139, 0, 130, -1
147, 0, 104, -1
18, 26, 62, -1
21, 67, 48, -1
27, 35, 65, 1
117, 0, 122, -1
88, 8, 117, -1
41, 16, 78, -1
26, 30, 87, -1
67, 31, 81, 1
64, 18, 82, 1
43, 32, 66, 1
145, 0, 132, 1
25, 39, 58, 1
119, 0, 134, -1
53, 22, 88, 1
114, 0, 129, -1
108, 0, 110, 1
92, 3, 133, 1
40, 29, 77, 1
134, 0, 159, 1
26, 53, 42, -1
29, 36, 69, -1
122, 0, 123, 1
95, 0, 96, -1
165, 0, 112, -1
115, 0, 122, -1
45, 26, 70, -1
135, 0, 114, 1
117, 0, 124, -1
136, 0, 98, -1
84, 0, 105, -1
66, 10, 98, 1
45, 44, 58, 1
112, 0, 117, -1
92, 10, 104, 1
96, 3, 106, -1
81, 5, 113, 1
35, 32, 66, 1
135, 0, 135, 1
62, 3, 106, -1
120, 0, 131, 1
111, 0, 117, -1
66, 20, 101, 1
30, 24, 67, -1
112, 0, 128, 1
58, 23, 77, -1
38, 20, 67, -1
51, 49, 64, -1
56, 35, 61, 1
130, 0, 138, -1
92, 34, 87, 1
103, 0, 133, -1
146, 0, 130, 1
43, 35, 78, -1
112, 0, 107, -1
178, 0, 134, -1
45, 27, 80, -1
110, 0, 142, -1
46, 27, 64, 1
51, 13, 94, 1
104, 0, 137, -1
121, 0, 157, 1
67, 47, 48, 1
31, 29, 68, 1
36, 30, 61, 1
39, 24, 70, -1
117, 0, 121, -1
166, 0, 130, -1
62, 58, 53, 1
142, 0, 128, 1
84, 2, 102, -1
109, 8, 111, 1
44, 25, 65, -1
37, 8, 74, 1
145, 0, 121, -1
132, 0, 130, -1
123, 0, 117, -1
115, 0, 116, -1
155, 0, 127, -1
39, 16, 68, -1
54, 25, 75, 1
132, 0, 129, -1
44, 12, 78, -1
150, 0, 129, 1
100, 0, 122, -1
39, 28, 53, 1
58, 10, 75, 1
92, 0, 139, -1
110, 0, 127, 1
42, 34, 64, -1
137, 0, 120, 1
92, 6, 89, -1
16, 54, 43, -1
54, 42, 35, 1
29, 34, 61, 1
57, 37, 84, 1
138, 0, 131, 1
63, 33, 87, -1
135, 0, 119, 1
56, 31, 72, 1
32, 18, 50, 1
111, 0, 122, -1
27, 31, 71, -1
116, 0, 130, -1
43, 14, 73, -1
55, 19, 73, 1
114, 0, 139, -1
43, 22, 91, 1
32, 57, 53, 1
46, 40, 54, 1
71, 9, 80, 1
48, 63, 64, 1
150, 0, 118, 1
39, 44, 51, 1
137, 0, 125, -1
141, 0, 130, -1
37, 32, 57, 1
149, 0, 107, 1
34, 17, 70, -1
110, 0, 133, 1
136, 0, 106, 1
51, 5, 72, 1
50, 11, 69, 1
41, 28, 66, 1
120, 0, 116, 1
152, 0, 135, -1
119, 0, 117, 1
28, 15, 72, -1
121, 0, 125, -1
21, 29, 60, -1
86, 16, 93, 1
103, 0, 137, 1
159, 0, 135, 1
45, 29, 80, 1
129, 0, 136, -1
149, 0, 128, 1
80, 0, 123, 1
136, 0, 132, 1
80, 24, 86, 1
114, 0, 117, -1
139, 0, 131, 1
41, 31, 91, -1
28, 32, 52, -1
30, 21, 72, -1
24, 55, 52, 1
36, 31, 57, -1
93, 0, 103, 1
79, 10, 98, 1
23, 53, 68, -1
95, 2, 90, -1
133, 0, 125, -1
77, 23, 70, -1
120, 0, 108, 1
129, 0, 124, -1
41, 24, 72, -1
141, 0, 111, -1
62, 11, 87, -1
42, 58, 52, 1
46, 30, 86, 1
110, 0, 114, -1
37, 27, 68, -1
40, 19, 74, -1
40, 22, 71, 1
116, 0, 125, -1
124, 0, 102, -1
77, 9, 91, -1
77, 9, 107, -1
100, 0, 148, -1
25, 38, 43, 1
62, 7, 96, 1
41, 27, 52, -1
27, 25, 70, -1
107, 0, 119, -1
30, 29, 49, 1
59, 12, 89, 1
146, 0, 132, 1
44, 38, 53, -1
73, 6, 99, -1
24, 31, 65, -1
37, 30, 66, 1
33, 15, 76, -1
51, 39, 67, 1
54, 25, 71, -1
17, 39, 52, -1
54, 18, 94, -1
50, 32, 69, 1
73, 15, 94, 1
107, 0, 125, 1
42, 17, 76, -1
52, 41, 60, -1
148, 0, 131, 1
147, 0, 126, -1
18, 26, 64, -1
85, 0, 108, -1
35, 47, 53, 1
70, 37, 77, 1
34, 18, 68, 1
49, 9, 85, 1
24, 6, 74, -1
37, 23, 66, -1
117, 0, 135, 1
52, 31, 72, -1
42, 14, 75, -1
68, 0, 130, 1
48, 16, 98, -1
46, 20, 78, -1
28, 55, 58, -1
120, 0, 116, -1
35, 40, 49, 1
101, 0, 115, -1
73, 9, 80, -1
117, 0, 119, -1
180, 0, 130, 1
104, 0, 122, 1
128, 0, 110, -1
43, 49, 56, 1
63, 23, 60, -1
59, 16, 79, 1
152, 0, 118, -1
24, 28, 69, -1
37, 18, 70, -1
36, 14, 83, -1
43, 12, 74, -1
132, 0, 134, -1
53, 32, 72, -1
32, 33, 64, -1
48, 9, 102, -1
118, 0, 133, -1
84, 0, 107, 1
111, 0, 131, -1
100, 0, 127, 1
67, 19, 78, 1
54, 25, 55, -1
116, 0, 136, 1
145, 0, 129, -1
58, 14, 94, -1
54, 24, 83, -1
28, 29, 74, -1
54, 19, 73, 1
134, 0, 121, 1
130, 0, 109, 1
134, 0, 126, 1
24, 30, 65, -1
126, 0, 119, 1
55, 19, 63, 1
28, 38, 56, -1
48, 28, 70, -1
78, 13, 84, -1
19, 23, 70, 1
157, 0, 131, -1
49, 34, 89, 1
19, 46, 63, -1
71, 20, 70, 1
68, 19, 90, -1
65, 12, 105, -1
25, 52, 48, -1
97, 0, 122, -1
63, 33, 88, -1
58, 13, 69, -1
25, 60, 43, -1
57, 37, 58, -1
53, 49, 60, -1
41, 11, 88, -1
40, 39, 55, 1
124, 0, 141, -1
117, 0, 158, -1
101, 0, 98, -1
144, 0, 119, 1
133, 0, 109, -1
103, 0, 95, -1
110, 0, 131, 1
166, 0, 132, -1
54, 18, 94, -1
63, 41, 65, 1
133, 0, 124, -1
42, 15, 97, 1
50, 34, 58, 1
8, 49, 53, -1
65, 26, 92, 1
61, 16, 101, -1
75, 4, 112, 1
93, 0, 89, 1
67, 12, 82, 1
141, 0, 126, 1
62, 12, 104, 1
168, 0, 128, 1
128, 0, 134, 1
58, 21, 77, 1
19, 60, 42, -1
37, 20, 81, 1
129, 0, 128, 1
29, 23, 73, -1
38, 20, 87, -1
106, 0, 140, 1
143, 0, 121, 1
35, 30, 52, -1
107, 0, 115, 1
100, 0, 138, -1
100, 3, 105, 1
44, 30, 76, 1
129, 0, 118, 1
100, 14, 98, 1
42, 13, 76, -1
26, 37, 49, -1
122, 0, 129, 1
116, 0, 123, -1
121, 0, 142, -1
136, 0, 128, 1
143, 0, 109, 1
40, 48, 67, -1
21, 46, 47, -1
49, 36, 49, 1
34, 27, 56, -1
35, 23, 56, -1
67, 6, 100, -1
33, 42, 60, -1
130, 0, 114, -1
104, 0, 128, 1
23, 35, 51, -1
102, 0, 128, -1
27, 51, 38, 1
57, 6, 114, -1
74, 32, 99, 1
88, 0, 141, 1
84, 16, 78, 1
73, 28, 60, 1
39, 42, 44, -1
75, 0, 108, -1
22, 31, 57, -1
111, 0, 108, -1
43, 15, 59, 1
128, 0, 132, -1
45, 8, 76, -1
59, 4, 107, 1
159, 0, 139, 1
28, 31, 75, -1
74, 7, 96, 1
27, 16, 68, -1
16, 36, 50, -1
66, 23, 86, -1
84, 0, 115, 1
103, 0, 121, -1
66, 9, 89, 1
114, 0, 97, -1
102, 0, 126, -1
33, 28, 75, 1
121, 0, 118, -1
75, 11, 89, 1
127, 0, 130, -1
25, 35, 56, 1
69, 3, 131, 1
49, 13, 85, -1
52, 8, 96, -1
73, 19, 89, -1
28, 6, 77, -1
109, 0, 117, 1
52, 13, 77, 1
114, 0, 132, 1
88, 25, 83, -1
123, 0, 138, -1
52, 41, 54, 1
161, 0, 109, 1
107, 11, 100, 1
41, 40, 38, 1
24, 26, 50, 1
96, 5, 132, -1
58, 14, 101, -1
118, 0, 117, -1
105, 0, 142, 1
104, 0, 130, -1
32, 27, 57, 1
42, 27, 67, -1
98, 0, 138, -1
34, 20, 58, 1
28, 44, 56, 1
138, 0, 129, 1
25, 17, 75, 1
116, 0, 139, 1
34, 72, 21, 1
30, 23, 35, 1
159, 0, 111, -1
46, 27, 73, -1
86, 4, 99, 1
127, 0, 114, 1
47, 8, 94, -1
96, 0, 106, 1
62, 29, 82, 1
33, 56, 55, 1
23, 27, 52, -1
22, 53, 38, -1
124, 0, 103, -1
141, 0, 122, 1
60, 10, 96, -1
39, 32, 70, 1
38, 21, 86, 1
50, 22, 92, -1
22, 43, 64, 1
38, 29, 72, -1
33, 14, 87, 1
120, 0, 123, -1
124, 0, 125, 1
89, 17, 80, 1
24, 40, 70, 1
26, 30, 36, -1
106, 0, 132, -1
104, 0, 108, -1
105, 0, 114, 1
96, 0, 126, 1
155, 0, 119, 1
113, 0, 141, -1
61, 7, 94, -1
144, 0, 123, -1
143, 0, 116, 1
122, 0, 120, 1
31, 38, 79, 1
111, 0, 117, -1
139, 0, 109, 1
30, 21, 64, 1
54, 32, 64, 1
49, 30, 65, 1
156, 0, 137, 1
39, 35, 71, 1
32, 41, 46, -1
146, 0, 125, -1
61, 25, 67, 1
135, 0, 124, -1
70, 2, 93, -1
65, 17, 105, -1
89, 0, 125, 1
52, 26, 87, -1
34, 49, 53, 1
130, 0, 117, 1
44, 30, 57, 1
49, 13, 85, -1
79, 0, 115, 1
87, 1, 106, -1
55, 9, 94, 1
69, 12, 85, -1
38, 17, 71, -1
78, 24, 78, -1
88, 0, 105, -1
51, 12, 65, -1
14, 39, 44, -1
71, 10, 83, 1
65, 13, 84, 1
145, 0, 132, 1
102, 0, 125, 1
109, 0, 110, 1
126, 0, 117, 1
53, 33, 61, 1
101, 0, 127, -1
172, 0, 135, -1
39, 29, 50, 1
143, 0, 119, 1
139, 0, 111, -1
112, 0, 132, 1
15, 19, 60, 1
32, 44, 48, -1
111, 0, 151, 1
57, 27, 74, -1
13, 50, 59, -1
121, 0, 146, 1
100, 19, 100, 1
64, 8, 93, 1
65, 0, 110, -1
155, 0, 118, 1
32, 42, 52, 1
52, 18, 78, 1
139, 0, 129, 1
136, 0, 138, -1
37, 28, 68, -1
127, 0, 118, -1
69, 11, 94, -1
33, 20, 65, -1
101, 5, 101, 1
66, 34, 71, -1
37, 13, 88, -1
32, 37, 67, 1
37, 27, 57, -1
35, 44, 60, -1
132, 0, 129, 1
131, 0, 119, 1
143, 0, 138, -1
105, 0, 127, -1
33, 42, 55, 1
27, 28, 59, -1
27, 32, 77, -1
60, 2, 101, -1
91, 1, 116, -1
32, 57, 53, 1
19, 46, 47, -1
47, 12, 75, -1
78, 21, 76, 1
45, 25, 67, 1
131, 0, 116, 1
48, 43, 47, 1
29, 61, 52, 1
75, 7, 90, 1
38, 26, 55, -1
109, 0, 132, 1
103, 0, 120, -1
133, 0, 92, -1
133, 0, 97, -1
119, 0, 109, 1
34, 26, 64, -1
119, 0, 122, -1
110, 0, 116, -1
60, 4, 113, 1
69, 14, 93, -1
66, 16, 68, 1
42, 20, 82, -1
135, 0, 111, -1
31, 29, 63, 1
46, 7, 104, -1
58, 18, 81, -1
30, 22, 68, 1
38, 7, 78, -1
127, 0, 137, -1
134, 0, 127, 1
113, 1, 125, -1
23, 27, 49, 1
86, 21, 93, 1
139, 0, 129, 1
42, 35, 82, 1
45, 53, 59, 1
34, 26, 55, -1
86, 0, 128, -1
29, 63, 47, -1
60, 25, 64, 1
178, 0, 120, -1
138, 0, 128, 1
159, 0, 136, -1
117, 0, 120, 1
32, 17, 63, 1
29, 30, 70, 1
78, 22, 65, 1
121, 0, 129, 1
97, 0, 112, -1
45, 12, 91, 1
125, 0, 146, 1
32, 37, 48, 1
56, 13, 84, -1
140, 0, 111, 1
23, 38, 68, -1
118, 0, 111, 1
114, 0, 117, -1
42, 19, 72, -1
48, 4, 98, -1
138, 0, 103, 1
58, 15, 91, 1
58, 2, 95, -1
130, 0, 142, 1
15, 33, 49, -1
159, 0, 106, 1
26, 56, 46, 1
35, 37, 85, -1
116, 12, 114, 1
46, 34, 71, 1
69, 13, 61, -1
55, 15, 82, -1
37, 27, 78, -1
41, 18, 77, -1
152, 0, 126, 1
139, 0, 136, -1
33, 42, 65, -1
110, 0, 125, -1
109, 0, 128, -1
33, 6, 114, 1
38, 63, 42, 1
58, 27, 80, 1
69, 22, 104, -1
52, 40, 44, 1
51, 10, 70, -1
25, 38, 66, 1
117, 0, 124, 1
20, 58, 58, -1
61, 41, 70, -1
60, 15, 84, 1
100, 0, 133, -1
23, 35, 54, -1
136, 0, 108, 1
28, 73, 30, 1
107, 0, 146, -1
23, 44, 60, -1
155, 0, 129, 1
116, 0, 144, -1
81, 18, 95, 1
35, 16, 68, 1
99, 0, 121, -1
57, 37, 67, 1
50, 9, 89, 1
127, 0, 118, 1
120, 0, 118, -1
49, 24, 57, 1
69, 20, 80, 1
103, 0, 103, -1
154, 0, 120, -1
93, 0, 118, -1
118, 0, 102, 1
161, 0, 125, 1
22, 30, 63, 1
49, 16, 74, 1
88, 2, 124, 1
130, 0, 121, -1
43, 28, 62, 1
38, 24, 66, 1
51, 28, 72, 1
51, 31, 66, 1
144, 0, 119, -1
98, 0, 119, -1
61, 12, 76, 1
128, 0, 122, 1
135, 0, 125, 1
152, 0, 138, -1
141, 0, 136, 1
150, 0, 124, 1
147, 0, 123, -1
61, 22, 81, -1
137, 0, 127, 1
136, 0, 90, 1
121, 0, 128, -1
66, 13, 79, -1
127, 0, 108, -1
129, 0, 134, 1
56, 30, 62, 1
14, 34, 60, -1
73, 22, 72, 1
55, 24, 76, -1
162, 0, 122, 1
111, 0, 127, -1
77, 14, 68, -1
27, 34, 53, -1
18, 82, 33, -1
23, 33, 50, 1
88, 0, 95, -1
29, 34, 69, -1
106, 0, 132, 1
52, 11, 94, 1
104, 0, 144, -1
71, 13, 84, 1
48, 28, 72, -1
39, 37, 70, 1
28, 22, 68, -1
69, 27, 86, -1
148, 0, 133, -1
55, 30, 71, 1
173, 0, 141, -1
92, 8, 110, 1
64, 8, 119, -1
65, 32, 73, 1
130, 0, 150, 1
56, 37, 74, -1
70, 19, 93, 1
105, 0, 126, 1
36, 17, 70, -1
25, 32, 60, 1
94, 0, 129, 1
89, 7, 106, 1
126, 0, 125, -1
46, 9, 110, -1
48, 57, 77, -1
127, 0, 129, 1
41, 25, 63, 1
21, 22, 53, -1
121, 0, 131, -1
22, 41, 36, -1
78, 22, 93, 1
91, 0, 119, -1
33, 39, 54, -1
47, 14, 93, -1
30, 33, 46, 1
60, 4, 110, 1
96, 0, 148, -1
21, 55, 50, 1
23, 50, 51, 1
121, 0, 153, 1
139, 0, 130, 1
47, 38, 54, 1
37, 51, 46, 1
50, 39, 51, 1
107, 0, 137, -1
127, 0, 119, -1
117, 0, 136, 1
147, 0, 128, 1
101, 0, 127, 1
77, 7, 100, -1
35, 43, 48, -1
92, 0, 130, 1
139, 0, 129, -1
103, 6, 94, -1
54, 24, 96, 1
133, 0, 113, 1
125, 0, 118, -1
60, 7, 92, 1
151, 0, 124, -1
41, 16, 55, 1
135, 0, 127, 1
117, 0, 116, -1
48, 12, 75, -1
50, 26, 52, 1
150, 0, 136, 1
52, 10, 93, -1
107, 0, 104, -1
67, 12, 103, -1
131, 0, 152, 1
132, 0, 122, -1
56, 21, 65, 1
128, 0, 131, 1
76, 0, 119, -1
153, 0, 132, -1
114, 0, 118, -1
30, 42, 46, 1
134, 0, 134, 1
57, 14, 85, 1
128, 0, 134, -1
103, 0, 110, 1
155, 0, 119, 1
129, 0, 126, 1
29, 16, 75, 1
52, 14, 86, 1
53, 15, 89, -1
35, 19, 66, 1
140, 0, 134, 1
33, 19, 83, -1
84, 0, 108, -1
63, 24, 85, 1
97, 0, 119, -1
124, 0, 132, -1
44, 11, 88, 1
120, 0, 118, -1
65, 16, 74, 1
115, 0, 132, -1
141, 0, 119, 1
111, 0, 134, 1
55, 23, 88, -1
9, 50, 27, -1
113, 0, 133, 1
161, 0, 140, 1
71, 1, 95, -1
31, 37, 62, -1
92, 5, 94, -1
73, 14, 103, 1
34, 38, 53, 1
34, 41, 55, -1
102, 10, 77, 1
129, 0, 123, -1
50, 26, 95, -1
112, 0, 127, -1
131, 0, 120, -1
47, 8, 96, -1
53, 35, 76, 1
117, 0, 114, -1
70, 20, 109, -1
126, 0, 125, 1
148, 0, 134, 1
130, 0, 119, 1
68, 23, 78, -1
114, 0, 111, -1
33, 38, 69, -1
65, 38, 59, 1
25, 54, 37, -1
77, 0, 130, 1
45, 23, 58, -1
122, 0, 117, 1
92, 0, 133, -1
19, 42, 56, 1
49, 26, 60, -1
39, 39, 49, -1
79, 13, 84, -1
110, 0, 114, -1
105, 0, 121, -1
59, 22, 76, -1
43, 31, 49, 1
93, 0, 116, -1
52, 19, 93, -1
16, 81, 28, 1
25, 24, 60, -1
80, 2, 116, 1
128, 0, 112, 1
138, 0, 109, -1
100, 10, 80, 1
41, 37, 69, 1
44, 25, 57, -1
45, 44, 57, -1
136, 0, 143, -1
39, 28, 81, -1
129, 0, 132, -1
42, 19, 81, -1
46, 34, 84, 1
104, 0, 124, -1
51, 21, 87, 1
36, 47, 55, -1
23, 36, 40, -1
152, 0, 131, 1
130, 0, 126, 1
150, 0, 132, 1
116, 0, 119, -1
74, 7, 100, -1
137, 0, 143, -1
120, 0, 115, -1
146, 0, 115, -1
137, 0, 130, 1
37, 28, 78, -1
42, 44, 62, 1
73, 20, 105, -1
112, 0, 104, 1
144, 0, 112, -1
32, 31, 53, -1
117, 0, 119, -1
126, 0, 109, 1
69, 15, 99, 1
117, 0, 127, 1
12, 34, 50, -1
86, 17, 109, 1
36, 38, 37, -1
53, 24, 71, 1
83, 23, 91, -1
53, 20, 86, -1
40, 28, 71, -1
37, 30, 65, -1
147, 0, 147, 1
41, 41, 70, 1
78, 25, 93, 1
68, 2, 98, 1
33, 52, 54, 1
50, 46, 62, 1
109, 0, 125, 1
45, 45, 65, 1
79, 11, 107, -1
59, 11, 74, 1
165, 0, 135, 1
61, 13, 89, 1
25, 88, 26, 1
46, 28, 81, 1
119, 0, 134, -1
108, 0, 112, -1
31, 28, 55, -1
110, 0, 135, -1
61, 16, 83, 1
22, 38, 65, -1
79, 1, 118, -1
35, 25, 57, -1
45, 4, 64, -1
153, 0, 132, -1
60, 29, 94, 1
149, 0, 122, 1
113, 0, 101, 1
34, 36, 57, 1
17, 44, 63, 1
128, 0, 127, 1
46, 49, 48, 1
98, 0, 138, 1
122, 0, 132, -1
61, 3, 96, -1
100, 0, 126, -1
28, 16, 73, -1
136, 0, 129, 1
46, 22, 78, -1
96, 0, 118, -1
29, 39, 61, 1
138, 0, 146, -1
110, 0, 118, 1
109, 0, 126, -1
46, 22, 62, -1
150, 0, 100, -1
145, 0, 108, 1
25, 41, 57, -1
117, 12, 111, 1
46, 28, 62, -1
39, 24, 80, 1
156, 0, 113, 1
42, 35, 76, 1
98, 0, 144, 1
135, 0, 116, -1
35, 9, 100, 1
122, 0, 127, -1
69, 5, 102, -1
142, 0, 120, 1
139, 0, 133, 1
137, 0, 143, -1
131, 0, 134, 1
136, 0, 128, 1
123, 0, 123, -1
160, 0, 137, 1
120, 0, 125, 1
55, 18, 68, -1
39, 38, 73, 1
77, 20, 94, 1
41, 19, 49, 1
128, 0, 134, 1
52, 23, 91, -1
58, 48, 58, 1
36, 32, 86, 1
95, 3, 106, 1
96, 0, 113, 1
44, 14, 81, 1
151, 0, 117, -1
39, 46, 57, -1
44, 30, 76, -1
52, 34, 65, -1
129, 0, 120, -1
134, 0, 116, 1
68, 26, 73, 1
140, 0, 128, 1
18, 57, 41, 1
64, 27, 87, 1
156, 0, 129, 1
75, 6, 115, 1
121, 0, 127, -1
137, 0, 136, 1
94, 14, 84, 1
156, 0, 135, 1
123, 0, 106, -1
34, 11, 99, 1
99, 3, 104, -1
161, 0, 156, -1
97, 0, 127, 1
20, 45, 54, -1
58, 33, 46, 1
44, 18, 70, -1
72, 63, 65, 1
142, 0, 124, -1
122, 0, 124, 1
64, 26, 80, -1
96, 0, 137, 1
21, 61, 32, 1
67, 10, 101, -1
130, 0, 126, 1
56, 14, 78, 1
43, 25, 52, 1
105, 0, 137, -1
49, 15, 79, 1
97, 0, 123, 1
147, 0, 126, 1
71, 13, 75, 1
116, 0, 120, -1
57, 3, 92, 1
119, 0, 112, -1
130, 0, 124, -1
47, 9, 75, 1
52, 14, 78, -1
110, 0, 113, -1
119, 0, 132, 1
138, 0, 126, 1
122, 0, 117, -1
50, 50, 59, 1
25, 49, 46, -1
91, 2, 110, 1
29, 28, 62, 1
124, 0, 129, 1
148, 0, 133, -1
134, 0, 111, 1
27, 25, 66, 1
140, 0, 130, 1
105, 0, 135, -1
157, 0, 131, -1
135, 0, 129, 1
33, 24, 63, 1
67, 10, 86, 1
101, 0, 128, 1
29, 31, 60, 1
46, 13, 69, 1
42, 25, 80, -1
40, 43, 57, -1
47, 26, 77, 1
56, 62, 57, -1
52, 24, 78, 1
120, 0, 124, 1
139, 0, 128, 1
144, 0, 126, -1
96, 0, 137, -1
133, 0, 133, -1
37, 20, 63, 1
172, 0, 112, 1
23, 35, 75, -1
39, 54, 61, 1
57, 13, 95, 1
42, 25, 61, 1
133, 0, 106, 1
130, 0, 121, 1
47, 11, 85, 1
109, 0, 105, -1
110, 0, 109, 1
38, 43, 55, 1
61, 32, 75, 1
60, 45, 52, 1
74, 13, 93, -1
69, 21, 74, -1
55, 47, 68, 1
73, 19, 83, 1
58, 1, 95, 1
44, 66, 44, 1
44, 22, 51, -1
35, 20, 73, 1
155, 0, 112, 1
131, 0, 121, -1
136, 0, 101, 1
121, 0, 116, 1
52, 19, 82, -1
58, 22, 79, -1
28, 42, 59, 1
92, 0, 133, 1
149, 0, 116, 1
135, 0, 120, -1
113, 0, 128, -1
78, 21, 63, 1
70, 14, 90, 1
116, 0, 112, 1
151, 0, 132, -1
54, 18, 90, -1
34, 8, 87, -1
106, 0, 116, 1
87, 6, 109, 1
68, 25, 76, 1
29, 31, 76, -1
124, 0, 113, -1
102, 0, 107, -1
156, 0, 138, -1
72, 28, 77, 1
37, 21, 73, 1
122, 0, 109, 1
109, 0, 125, -1
97, 0, 120, 1
74, 26, 75, 1
45, 22, 78, -1
51, 5, 94, -1
119, 1, 120, -1
16, 43, 51, -1
112, 0, 104, 1
135, 0, 125, 1
109, 0, 117, -1
47, 25, 87, 1
42, 14, 88, -1
123, 0, 131, -1
55, 27, 94, 1
99, 0, 119, -1
49, 11, 76, -1
65, 22, 60, 1
37, 32, 55, 1
26, 72, 34, 1
34, 4, 90, -1
96, 0, 128, -1
82, 9, 88, -1
94, 0, 124, -1
126, 0, 123, 1
133, 0, 110, -1
51, 13, 89, -1
