resource, consumer1, toxin, environment
14, 63, 64, 1
23, 51, 60, 1
15, 65, 68, 1
29, 47, 73, -1
50, 19, 87, 1
25, 39, 76, 1
16, 70, 74, 1
41, 45, 88, 1
27, 62, 64, -1
16, 41, 88, -1
29, 43, 102, 1
18, 50, 83, 1
14, 52, 79, -1
11, 56, 81, 1
24, 34, 84, 1
34, 58, 74, 1
28, 51, 76, -1
39, 48, 87, 1
17, 75, 57, 1
35, 54, 94, 1
30, 41, 78, -1
22, 56, 76, -1
21, 66, 84, -1
25, 41, 75, -1
15, 59, 63, -1
18, 45, 97, 1
21, 36, 76, -1
24, 66, 69, 1
28, 41, 97, 1
17, 78, 62, 1
36, 49, 101, -1
21, 59, 69, -1
27, 65, 72, 1
21, 62, 57, 1
32, 42, 78, -1
27, 57, 94, -1
53, 32, 98, -1
19, 43, 71, 1
18, 80, 79, -1
21, 55, 64, 1
23, 32, 91, 1
35, 50, 75, 1
25, 42, 70, 1
24, 45, 83, 1
35, 30, 79, 1
19, 47, 66, 1
27, 44, 59, 1
18, 55, 75, 1
22, 53, 71, -1
38, 44, 80, -1
21, 59, 83, -1
19, 79, 65, 1
35, 58, 77, 1
14, 84, 52, 1
27, 66, 74, -1
25, 50, 79, 1
22, 43, 83, 1
28, 45, 93, 1
24, 62, 75, -1
26, 50, 66, 1
26, 43, 117, 1
18, 60, 62, -1
13, 50, 89, 1
19, 50, 82, -1
26, 31, 99, 1
20, 62, 69, -1
15, 66, 63, -1
17, 54, 82, 1
43, 46, 90, -1
30, 65, 71, 1
22, 36, 71, 1
25, 45, 76, -1
26, 56, 83, 1
19, 75, 81, 1
24, 54, 85, 1
18, 42, 76, -1
23, 45, 74, -1
19, 48, 80, -1
43, 33, 103, -1
25, 61, 66, 1
21, 73, 65, -1
30, 61, 76, 1
20, 77, 55, -1
34, 66, 75, 1
27, 55, 82, -1
41, 34, 95, 1
30, 57, 64, -1
22, 52, 88, -1
21, 48, 89, -1
14, 57, 90, -1
19, 53, 56, -1
22, 57, 71, -1
28, 40, 74, -1
30, 32, 97, -1
28, 57, 63, -1
37, 35, 78, -1
29, 57, 52, -1
39, 42, 76, 1
24, 68, 66, -1
30, 53, 73, 1
19, 60, 70, 1
27, 52, 84, 1
20, 69, 80, -1
13, 70, 61, -1
25, 59, 80, 1
17, 62, 67, -1
26, 64, 86, 1
21, 48, 68, 1
25, 42, 76, 1
34, 44, 87, -1
15, 51, 99, 1
24, 49, 73, -1
43, 33, 104, 1
21, 45, 92, -1
17, 73, 69, -1
19, 49, 68, -1
30, 65, 75, -1
15, 49, 64, 1
38, 48, 94, -1
26, 35, 80, 1
14, 69, 86, -1
17, 80, 72, -1
14, 72, 76, 1
18, 72, 72, 1
20, 48, 67, 1
17, 53, 82, 1
21, 57, 66, 1
22, 55, 85, 1
20, 52, 89, -1
21, 42, 53, 1
8, 85, 81, 1
18, 50, 88, -1
25, 51, 94, -1
26, 56, 79, -1
32, 33, 85, -1
39, 50, 76, -1
20, 50, 68, 1
22, 71, 70, -1
25, 80, 70, 1
21, 49, 69, -1
24, 38, 74, -1
17, 43, 69, 1
29, 52, 101, 1
14, 71, 71, -1
21, 47, 85, -1
22, 69, 66, -1
27, 45, 67, -1
22, 49, 74, -1
24, 55, 87, -1
24, 60, 73, 1
21, 37, 72, 1
23, 51, 78, -1
39, 37, 110, -1
21, 57, 83, 1
20, 67, 73, -1
11, 74, 73, -1
23, 57, 91, 1
24, 66, 72, -1
35, 64, 69, 1
21, 51, 81, 1
12, 60, 49, -1
12, 57, 55, 1
34, 52, 76, 1
26, 51, 75, -1
30, 45, 91, 1
16, 63, 81, -1
25, 59, 72, -1
11, 66, 61, -1
23, 29, 80, 1
32, 40, 82, 1
18, 88, 56, 1
25, 45, 84, 1
24, 38, 84, -1
25, 88, 84, 1
23, 44, 64, -1
14, 74, 74, -1
16, 53, 56, 1
19, 73, 71, -1
20, 40, 78, 1
21, 60, 53, 1
24, 63, 73, 1
24, 47, 76, 1
18, 47, 82, 1
19, 50, 66, -1
20, 80, 51, -1
25, 60, 81, 1
19, 77, 72, 1
14, 59, 86, 1
37, 31, 91, 1
12, 60, 77, 1
13, 33, 96, -1
28, 44, 89, 1
20, 76, 76, 1
24, 53, 76, -1
36, 44, 81, 1
28, 39, 67, 1
31, 68, 94, -1
31, 33, 95, -1
41, 31, 85, -1
32, 35, 91, 1
19, 48, 60, -1
18, 38, 81, -1
20, 80, 63, -1
28, 42, 98, 1
14, 71, 76, 1
15, 65, 63, 1
26, 76, 54, 1
22, 110, 63, -1
31, 49, 81, 1
13, 59, 64, -1
21, 47, 98, -1
35, 55, 69, 1
16, 62, 76, -1
17, 68, 58, -1
24, 76, 79, -1
25, 52, 64, 1
30, 28, 95, -1
24, 24, 91, 1
17, 56, 61, 1
23, 43, 109, 1
27, 45, 80, -1
19, 55, 64, -1
29, 48, 86, -1
19, 64, 65, -1
24, 61, 70, 1
21, 70, 91, 1
21, 60, 68, 1
28, 28, 77, 1
40, 28, 100, 1
24, 47, 76, -1
24, 74, 62, -1
23, 46, 66, -1
22, 40, 76, 1
33, 56, 81, 1
27, 55, 81, -1
40, 31, 82, -1
5, 103, 53, 1
24, 70, 64, 1
21, 51, 91, 1
31, 51, 94, -1
18, 62, 61, 1
34, 49, 80, 1
25, 58, 77, -1
28, 50, 83, 1
18, 59, 87, -1
36, 29, 77, -1
19, 62, 69, 1
16, 51, 77, 1
23, 80, 63, 1
22, 57, 68, 1
20, 72, 74, 1
31, 45, 74, 1
13, 81, 62, 1
22, 78, 69, -1
18, 49, 72, -1
22, 51, 80, 1
21, 55, 78, 1
30, 27, 95, 1
24, 74, 72, 1
19, 66, 74, 1
38, 26, 84, 1
17, 57, 69, -1
30, 56, 92, 1
27, 42, 72, 1
23, 60, 80, -1
20, 79, 71, -1
20, 64, 68, 1
23, 80, 65, -1
25, 50, 80, 1
41, 60, 55, 1
15, 63, 58, -1
25, 62, 96, -1
29, 67, 82, -1
36, 41, 79, -1
34, 30, 86, -1
14, 60, 97, -1
29, 37, 98, 1
13, 45, 86, -1
30, 35, 102, 1
25, 64, 66, 1
17, 56, 74, 1
35, 59, 91, -1
14, 73, 55, 1
37, 45, 99, 1
17, 49, 90, -1
28, 49, 81, 1
26, 62, 71, -1
19, 60, 71, -1
23, 73, 69, 1
26, 51, 66, 1
16, 66, 70, 1
14, 70, 76, -1
19, 69, 68, -1
29, 53, 57, -1
24, 71, 60, 1
14, 48, 77, -1
28, 27, 92, -1
26, 65, 82, 1
18, 44, 83, -1
17, 41, 76, 1
29, 42, 94, -1
22, 38, 64, 1
36, 36, 89, 1
25, 47, 67, -1
20, 54, 62, -1
28, 63, 74, -1
24, 59, 82, 1
31, 61, 72, 1
27, 63, 78, 1
28, 62, 78, -1
45, 34, 91, 1
43, 34, 109, 1
34, 25, 102, 1
26, 61, 81, -1
39, 44, 86, -1
19, 61, 52, -1
34, 42, 89, 1
28, 53, 63, 1
29, 63, 77, 1
28, 35, 83, -1
24, 57, 78, -1
33, 63, 65, 1
22, 65, 84, -1
28, 51, 92, -1
20, 42, 75, -1
24, 57, 71, -1
12, 57, 60, -1
32, 48, 84, 1
32, 41, 82, -1
33, 28, 96, 1
24, 60, 74, 1
32, 50, 74, 1
32, 28, 77, -1
22, 49, 79, 1
42, 46, 86, -1
30, 64, 77, -1
18, 50, 72, 1
24, 51, 78, -1
25, 55, 73, 1
21, 58, 77, -1
20, 57, 70, 1
33, 37, 76, 1
26, 28, 82, 1
16, 70, 68, -1
17, 52, 73, -1
29, 37, 69, 1
33, 63, 75, -1
25, 46, 92, -1
22, 40, 97, 1
10, 79, 51, 1
46, 14, 96, -1
30, 41, 106, -1
29, 37, 69, 1
18, 76, 66, -1
23, 39, 79, -1
15, 65, 75, 1
23, 58, 71, -1
32, 36, 94, 1
18, 62, 77, -1
21, 55, 61, -1
13, 62, 87, -1
30, 77, 84, 1
18, 56, 75, -1
12, 69, 56, -1
14, 57, 75, -1
22, 46, 76, -1
37, 29, 99, 1
36, 59, 69, -1
33, 32, 80, -1
21, 61, 82, -1
19, 68, 72, -1
25, 53, 80, 1
26, 67, 63, 1
28, 28, 98, 1
18, 74, 54, 1
23, 33, 92, -1
21, 81, 74, -1
17, 61, 86, -1
14, 47, 74, 1
17, 53, 90, 1
24, 54, 93, -1
20, 41, 84, 1
18, 60, 64, -1
30, 43, 81, 1
24, 54, 80, -1
14, 57, 71, 1
22, 79, 66, -1
30, 53, 81, -1
40, 44, 103, -1
32, 64, 88, 1
36, 32, 96, -1
16, 44, 78, 1
11, 53, 73, 1
22, 57, 69, 1
26, 44, 104, 1
25, 55, 65, 1
15, 55, 91, 1
16, 57, 60, -1
16, 50, 64, 1
28, 45, 93, -1
18, 53, 87, 1
38, 42, 98, -1
36, 51, 69, 1
21, 70, 87, -1
23, 45, 100, 1
27, 76, 72, -1
32, 51, 71, 1
15, 49, 84, -1
56, 23, 98, -1
21, 53, 70, -1
37, 32, 85, -1
29, 37, 82, 1
16, 56, 83, 1
32, 39, 90, 1
25, 45, 64, 1
25, 39, 74, 1
30, 58, 81, 1
21, 54, 83, 1
26, 53, 78, -1
22, 75, 85, 1
32, 46, 109, 1
14, 54, 98, -1
13, 77, 52, 1
20, 48, 83, 1
22, 56, 100, -1
56, 27, 87, -1
26, 56, 73, -1
16, 50, 85, -1
23, 49, 83, 1
21, 75, 60, 1
23, 51, 74, 1
26, 56, 72, 1
30, 40, 79, -1
26, 52, 72, -1
21, 58, 83, -1
18, 66, 72, 1
21, 50, 76, -1
26, 48, 82, -1
41, 57, 82, -1
37, 30, 98, -1
25, 52, 89, -1
19, 70, 76, -1
19, 60, 70, -1
17, 54, 77, -1
26, 61, 69, -1
22, 48, 89, -1
23, 56, 75, -1
33, 38, 91, -1
29, 50, 87, -1
32, 54, 62, 1
15, 50, 78, -1
14, 52, 85, -1
13, 83, 79, -1
22, 57, 80, -1
19, 59, 66, -1
25, 28, 82, -1
18, 66, 85, 1
12, 38, 87, -1
15, 53, 76, 1
31, 40, 73, 1
29, 48, 79, 1
20, 49, 74, 1
31, 49, 82, -1
15, 49, 82, -1
25, 34, 82, 1
21, 40, 95, 1
30, 35, 77, 1
12, 84, 76, -1
21, 58, 97, 1
23, 57, 88, 1
37, 37, 98, 1
33, 61, 64, -1
23, 45, 67, 1
32, 52, 90, 1
26, 44, 85, 1
17, 69, 63, -1
18, 38, 81, -1
31, 62, 66, 1
26, 47, 77, 1
23, 63, 65, -1
19, 53, 60, 1
26, 41, 81, 1
26, 58, 89, -1
29, 57, 77, -1
29, 57, 75, 1
16, 55, 79, -1
25, 50, 82, 1
25, 58, 79, -1
22, 62, 67, -1
23, 52, 66, 1
18, 68, 64, -1
28, 51, 95, 1
8, 64, 76, -1
24, 54, 76, 1
22, 49, 70, -1
39, 49, 79, -1
22, 76, 61, 1
30, 56, 71, -1
25, 39, 74, -1
20, 77, 74, -1
42, 25, 99, 1
24, 58, 80, 1
24, 42, 98, -1
27, 67, 88, -1
24, 50, 77, -1
17, 76, 60, -1
13, 69, 66, -1
21, 43, 94, -1
28, 50, 97, -1
40, 32, 108, 1
37, 50, 77, -1
22, 48, 83, -1
32, 58, 107, -1
24, 39, 69, -1
19, 68, 62, 1
25, 53, 90, -1
37, 34, 91, 1
23, 52, 95, 1
35, 69, 83, -1
20, 43, 63, 1
26, 64, 79, 1
32, 66, 50, 1
29, 44, 89, 1
26, 31, 85, -1
27, 71, 75, -1
27, 69, 76, -1
15, 68, 68, 1
30, 46, 74, 1
19, 53, 61, -1
17, 46, 83, -1
15, 91, 74, 1
19, 67, 64, 1
28, 70, 71, 1
20, 43, 89, -1
16, 81, 56, 1
24, 57, 70, -1
21, 33, 81, 1
17, 45, 97, 1
18, 59, 68, 1
18, 61, 65, 1
19, 44, 81, 1
31, 59, 67, 1
33, 43, 72, 1
26, 61, 60, 1
33, 52, 74, 1
21, 74, 69, 1
33, 40, 100, -1
42, 45, 87, -1
35, 41, 88, -1
30, 34, 90, 1
14, 61, 70, 1
32, 48, 80, 1
21, 72, 65, -1
27, 40, 84, 1
18, 59, 91, -1
23, 64, 81, 1
16, 49, 74, 1
14, 72, 91, 1
26, 52, 82, -1
17, 78, 84, 1
32, 63, 80, -1
29, 52, 85, 1
26, 56, 102, 1
25, 52, 54, 1
41, 38, 83, -1
17, 60, 90, 1
32, 55, 82, 1
17, 62, 63, -1
23, 50, 98, 1
25, 82, 75, 1
25, 37, 98, 1
38, 50, 71, 1
26, 44, 89, 1
15, 42, 83, -1
23, 57, 69, 1
28, 70, 65, 1
21, 50, 81, -1
22, 68, 60, 1
28, 55, 65, -1
23, 44, 69, -1
28, 46, 85, -1
21, 54, 72, 1
17, 53, 53, -1
14, 62, 81, -1
18, 60, 77, -1
24, 52, 75, 1
20, 65, 68, -1
23, 65, 74, -1
24, 75, 88, -1
32, 54, 86, 1
20, 66, 56, 1
22, 42, 79, 1
9, 78, 70, -1
15, 60, 73, -1
36, 40, 61, 1
33, 44, 89, 1
22, 62, 77, -1
27, 34, 93, 1
38, 37, 67, 1
26, 58, 68, 1
26, 69, 82, 1
21, 69, 77, -1
22, 42, 86, -1
31, 36, 74, -1
29, 48, 74, 1
29, 36, 73, -1
24, 52, 65, -1
24, 74, 58, 1
19, 33, 88, 1
23, 54, 82, -1
17, 62, 73, 1
24, 62, 80, 1
35, 62, 77, 1
34, 47, 109, 1
25, 71, 86, -1
24, 63, 70, 1
30, 64, 64, 1
11, 66, 72, 1
27, 69, 73, 1
19, 45, 64, -1
29, 70, 66, -1
26, 44, 70, 1
11, 70, 62, 1
26, 44, 80, -1
18, 66, 59, 1
37, 52, 96, 1
33, 47, 69, -1
15, 51, 79, -1
28, 45, 86, -1
29, 67, 63, 1
22, 97, 70, -1
14, 67, 65, -1
16, 53, 74, -1
15, 76, 65, 1
22, 55, 88, 1
20, 71, 79, 1
29, 49, 83, 1
17, 82, 67, 1
30, 46, 72, -1
27, 68, 76, -1
26, 40, 90, 1
19, 81, 65, 1
30, 53, 92, 1
29, 59, 72, -1
29, 27, 106, 1
27, 68, 79, -1
17, 57, 72, 1
16, 78, 52, 1
40, 32, 109, 1
18, 39, 83, -1
19, 73, 83, 1
16, 65, 72, 1
20, 38, 78, -1
30, 69, 81, 1
15, 58, 54, 1
23, 50, 59, 1
14, 41, 102, -1
22, 52, 70, -1
27, 42, 78, -1
13, 78, 76, 1
24, 34, 100, 1
19, 51, 84, -1
19, 46, 85, -1
24, 47, 90, 1
35, 42, 91, 1
30, 44, 73, 1
23, 62, 79, 1
25, 56, 73, 1
24, 75, 74, 1
39, 37, 85, 1
23, 49, 71, 1
18, 42, 69, -1
25, 71, 61, -1
22, 55, 69, -1
26, 54, 69, -1
18, 51, 71, 1
15, 50, 78, -1
19, 84, 65, 1
17, 72, 77, 1
19, 47, 79, 1
16, 68, 64, 1
26, 47, 68, -1
25, 29, 87, 1
30, 58, 79, 1
39, 38, 89, 1
25, 51, 68, 1
22, 40, 81, 1
34, 58, 76, -1
23, 44, 102, 1
37, 55, 83, -1
26, 48, 76, -1
16, 37, 70, 1
18, 70, 86, -1
16, 57, 63, -1
23, 59, 81, -1
25, 54, 78, 1
25, 63, 91, -1
21, 26, 86, -1
22, 61, 85, 1
19, 64, 77, -1
31, 49, 95, 1
24, 58, 76, -1
23, 53, 79, 1
13, 50, 105, -1
7, 63, 77, 1
18, 67, 60, -1
19, 58, 71, 1
26, 55, 83, 1
32, 62, 75, 1
22, 51, 71, -1
26, 50, 81, -1
29, 32, 87, 1
13, 50, 70, 1
20, 75, 74, -1
12, 69, 69, 1
28, 35, 79, 1
30, 60, 82, 1
37, 65, 93, -1
20, 42, 79, 1
30, 34, 98, -1
25, 57, 82, -1
25, 48, 88, -1
22, 41, 81, 1
21, 56, 81, -1
17, 83, 65, -1
22, 58, 65, -1
25, 50, 82, 1
15, 47, 81, -1
13, 81, 76, 1
34, 36, 88, 1
29, 47, 70, -1
14, 50, 66, 1
15, 72, 68, -1
16, 49, 69, -1
22, 52, 94, 1
21, 55, 76, -1
26, 55, 72, -1
19, 55, 67, -1
21, 44, 83, -1
19, 55, 81, -1
20, 56, 66, 1
36, 35, 106, 1
17, 64, 84, -1
22, 51, 79, -1
35, 39, 81, -1
30, 64, 76, 1
31, 47, 76, -1
32, 32, 81, -1
26, 53, 67, 1
20, 41, 70, 1
27, 61, 68, 1
18, 60, 84, 1
24, 45, 88, -1
28, 35, 83, -1
16, 43, 66, -1
18, 58, 62, -1
25, 51, 83, -1
24, 65, 81, -1
26, 31, 89, -1
50, 37, 98, 1
25, 27, 100, -1
23, 49, 75, -1
33, 43, 69, 1
24, 36, 82, -1
22, 69, 85, -1
24, 47, 58, -1
23, 34, 108, -1
21, 56, 56, 1
23, 40, 80, -1
20, 57, 62, -1
32, 48, 94, -1
14, 56, 76, 1
31, 48, 102, -1
18, 60, 55, 1
39, 46, 89, 1
31, 41, 93, 1
23, 45, 91, 1
26, 44, 75, 1
24, 58, 71, 1
16, 70, 70, -1
30, 39, 88, 1
21, 54, 79, -1
20, 81, 86, 1
23, 55, 76, 1
24, 62, 80, -1
16, 51, 83, 1
32, 44, 85, 1
29, 50, 86, -1
20, 95, 73, -1
18, 43, 84, -1
26, 53, 68, -1
35, 46, 75, 1
27, 66, 62, -1
27, 54, 76, -1
35, 56, 79, 1
38, 50, 72, 1
15, 78, 65, 1
29, 48, 97, 1
23, 54, 76, 1
16, 47, 93, -1
22, 28, 87, 1
11, 63, 67, -1
19, 85, 59, -1
8, 56, 63, 1
37, 50, 77, 1
16, 68, 68, -1
30, 33, 92, 1
30, 33, 98, 1
19, 40, 103, 1
22, 64, 64, -1
25, 77, 66, 1
15, 62, 75, -1
33, 43, 77, 1
22, 54, 68, -1
23, 73, 84, 1
21, 41, 86, -1
31, 69, 74, -1
29, 52, 61, -1
25, 61, 92, -1
11, 93, 60, 1
17, 67, 75, -1
22, 92, 95, -1
30, 32, 72, -1
40, 51, 75, -1
31, 47, 80, 1
27, 55, 85, 1
16, 95, 54, 1
31, 32, 71, -1
29, 44, 87, 1
24, 44, 94, 1
25, 56, 80, -1
17, 54, 79, -1
28, 50, 81, 1
18, 53, 76, 1
32, 47, 78, 1
26, 60, 96, -1
22, 77, 74, 1
22, 57, 67, -1
23, 40, 102, 1
26, 50, 74, 1
14, 40, 77, -1
20, 60, 75, -1
28, 59, 55, 1
17, 62, 85, 1
21, 90, 63, -1
45, 42, 93, 1
30, 32, 87, -1
22, 66, 68, 1
25, 60, 61, 1
48, 33, 83, -1
28, 65, 80, 1
20, 55, 71, -1
24, 47, 81, 1
24, 62, 71, -1
37, 37, 93, -1
19, 62, 92, -1
21, 43, 85, 1
32, 69, 95, 1
27, 72, 82, -1
21, 42, 65, 1
21, 78, 88, -1
20, 49, 74, 1
36, 46, 72, 1
39, 28, 81, 1
23, 78, 63, 1
22, 63, 73, -1
28, 65, 87, -1
29, 29, 87, 1
32, 43, 98, 1
25, 64, 77, -1
41, 48, 90, -1
22, 43, 74, -1
25, 56, 90, 1
31, 54, 93, 1
25, 42, 95, 1
17, 57, 62, -1
15, 66, 70, -1
18, 70, 67, 1
43, 54, 85, -1
29, 56, 77, 1
37, 39, 89, 1
24, 58, 78, 1
30, 56, 69, -1
52, 30, 98, 1
24, 53, 75, 1
19, 56, 72, 1
22, 69, 63, 1
33, 45, 72, 1
23, 52, 98, 1
32, 71, 69, -1
39, 49, 80, -1
24, 48, 70, -1
27, 59, 75, -1
22, 43, 92, -1
14, 73, 83, -1
19, 63, 81, 1
32, 55, 72, 1
24, 66, 82, 1
30, 53, 67, 1
13, 70, 68, 1
31, 54, 83, -1
31, 52, 97, -1
18, 83, 48, -1
22, 35, 86, -1
21, 63, 71, -1
22, 48, 72, 1
18, 66, 77, -1
34, 48, 91, -1
18, 75, 65, 1
28, 59, 91, 1
25, 55, 72, -1
20, 46, 84, 1
19, 59, 82, 1
26, 58, 93, 1
24, 51, 79, 1
20, 82, 72, 1
27, 43, 90, -1
16, 68, 56, 1
24, 57, 64, 1
29, 45, 83, 1
40, 65, 63, 1
27, 61, 93, -1
23, 60, 82, -1
31, 46, 107, -1
29, 62, 73, -1
17, 47, 84, 1
22, 52, 76, 1
10, 63, 81, 1
29, 62, 82, -1
25, 49, 80, 1
16, 54, 74, -1
39, 43, 79, -1
22, 48, 60, 1
29, 34, 78, -1
19, 71, 62, -1
15, 43, 63, 1
26, 43, 102, -1
20, 52, 80, 1
43, 40, 76, 1
19, 57, 94, 1
20, 62, 89, -1
40, 23, 101, 1
26, 60, 64, 1
27, 73, 81, -1
12, 42, 91, -1
19, 61, 57, 1
32, 67, 61, -1
17, 52, 62, -1
19, 63, 72, 1
40, 36, 103, -1
17, 58, 73, 1
21, 44, 91, 1
17, 47, 69, -1
18, 61, 78, 1
23, 33, 72, -1
22, 46, 90, 1
16, 77, 66, 1
21, 64, 74, 1
19, 33, 86, -1
27, 63, 86, -1
27, 54, 103, 1
21, 47, 75, 1
37, 33, 77, 1
22, 39, 95, -1
23, 44, 85, 1
17, 57, 61, -1
29, 59, 71, 1
15, 43, 93, -1
30, 50, 63, -1
22, 57, 73, 1
15, 71, 85, 1
19, 49, 68, -1
35, 63, 72, 1
13, 44, 89, -1
18, 59, 82, -1
27, 65, 85, -1
31, 44, 81, 1
24, 49, 77, -1
18, 47, 60, 1
19, 64, 76, 1
25, 45, 71, -1
32, 55, 67, 1
28, 38, 81, -1
23, 47, 89, -1
18, 76, 73, 1
19, 56, 75, -1
28, 60, 87, -1
25, 41, 91, -1
24, 62, 71, 1
38, 43, 84, -1
24, 53, 82, -1
16, 66, 74, 1
37, 44, 79, 1
30, 56, 76, 1
22, 63, 81, -1
25, 63, 79, -1
25, 49, 72, 1
22, 48, 91, -1
22, 51, 76, -1
32, 37, 86, 1
17, 74, 76, -1
17, 49, 76, 1
26, 50, 44, -1
29, 48, 66, 1
28, 79, 76, -1
28, 60, 63, -1
25, 68, 91, -1
24, 36, 97, -1
30, 56, 84, 1
18, 56, 74, -1
28, 48, 88, -1
22, 48, 70, 1
21, 42, 86, 1
27, 49, 97, -1
28, 27, 82, -1
25, 40, 97, -1
30, 46, 118, -1
25, 52, 72, 1
18, 67, 73, 1
21, 87, 79, 1
20, 60, 83, -1
21, 56, 81, 1
28, 55, 70, 1
23, 53, 80, -1
26, 47, 97, 1
19, 49, 67, 1
25, 58, 66, 1
27, 66, 73, 1
22, 63, 61, -1
25, 55, 73, -1
28, 45, 75, -1
31, 45, 88, 1
30, 60, 76, -1
16, 48, 68, 1
28, 34, 81, 1
25, 52, 75, 1
20, 62, 69, -1
35, 53, 90, -1
20, 87, 85, 1
32, 51, 90, -1
22, 68, 82, 1
38, 39, 104, -1
40, 53, 96, -1
18, 65, 60, 1
29, 48, 76, -1
22, 66, 91, 1
21, 58, 87, -1
31, 45, 93, -1
28, 36, 94, 1
31, 51, 76, -1
20, 52, 62, -1
22, 66, 67, 1
42, 63, 83, 1
28, 45, 99, 1
27, 55, 86, 1
20, 52, 61, 1
37, 46, 97, 1
15, 84, 74, 1
21, 67, 73, 1
34, 38, 72, 1
22, 45, 78, -1
23, 73, 66, 1
