resource, consumer1, toxin, environment
51, 21, 89, 1
15, 43, 94, -1
49, 37, 88, 1
13, 81, 76, 1
12, 42, 103, -1
13, 62, 70, 1
30, 62, 70, -1
28, 56, 67, 1
27, 50, 65, 1
28, 50, 94, 1
44, 42, 88, 1
27, 22, 96, -1
40, 66, 81, 1
18, 73, 78, 1
34, 37, 90, -1
20, 38, 81, -1
16, 57, 79, -1
27, 29, 82, -1
31, 80, 86, -1
24, 97, 60, 1
12, 53, 64, -1
12, 58, 78, 1
32, 28, 110, 1
18, 19, 88, -1
23, 34, 82, 1
38, 36, 88, -1
24, 70, 105, 1
16, 83, 55, 1
17, 65, 81, 1
22, 44, 67, -1
37, 59, 76, 1
11, 75, 67, -1
38, 81, 71, 1
20, 59, 69, -1
21, 51, 79, 1
33, 57, 103, -1
33, 51, 85, -1
56, 35, 83, -1
33, 59, 62, 1
14, 58, 92, -1
31, 69, 68, -1
21, 49, 72, 1
30, 64, 95, -1
23, 63, 91, -1
18, 79, 72, 1
14, 52, 78, 1
33, 52, 70, -1
39, 42, 94, 1
23, 53, 72, 1
27, 45, 83, 1
41, 50, 92, 1
22, 51, 95, -1
43, 36, 80, 1
9, 58, 73, -1
14, 62, 60, 1
29, 55, 69, 1
24, 68, 80, 1
12, 80, 63, 1
31, 57, 88, 1
17, 43, 78, -1
15, 41, 79, -1
16, 53, 71, -1
12, 30, 74, -1
18, 31, 92, -1
16, 54, 75, 1
23, 71, 57, -1
7, 44, 79, -1
25, 51, 59, -1
45, 53, 73, -1
38, 80, 85, 1
45, 40, 77, 1
15, 50, 79, 1
50, 43, 64, 1
30, 46, 90, 1
30, 28, 88, 1
31, 58, 86, -1
14, 71, 86, -1
36, 40, 82, 1
18, 38, 83, 1
19, 76, 57, 1
3, 59, 74, -1
31, 69, 49, 1
9, 66, 67, -1
17, 83, 73, -1
13, 39, 75, -1
13, 55, 72, -1
36, 40, 82, 1
37, 36, 98, -1
17, 49, 78, -1
30, 31, 92, 1
30, 52, 83, 1
14, 67, 79, -1
36, 70, 86, -1
38, 38, 84, 1
22, 39, 105, -1
17, 47, 66, -1
26, 70, 72, 1
36, 56, 80, -1
40, 44, 82, 1
17, 43, 56, 1
31, 34, 85, 1
10, 62, 72, -1
27, 84, 70, 1
33, 70, 82, 1
28, 50, 80, -1
34, 36, 115, -1
15, 38, 78, 1
29, 76, 57, -1
24, 30, 78, -1
42, 32, 117, 1
32, 42, 81, 1
17, 66, 85, -1
10, 87, 78, -1
22, 83, 64, 1
18, 73, 69, 1
39, 57, 81, -1
33, 53, 96, -1
33, 72, 56, 1
28, 67, 89, 1
17, 68, 80, -1
14, 72, 69, 1
38, 19, 94, 1
12, 77, 74, -1
15, 46, 78, -1
27, 57, 82, -1
23, 71, 75, -1
32, 33, 78, 1
68, 20, 91, -1
33, 20, 110, 1
20, 66, 69, 1
7, 71, 56, -1
16, 46, 88, -1
25, 53, 86, -1
26, 32, 89, 1
11, 52, 67, -1
11, 30, 76, -1
20, 104, 76, 1
22, 48, 74, -1
17, 90, 57, 1
25, 57, 77, 1
47, 29, 133, 1
20, 51, 72, 1
36, 49, 76, -1
10, 45, 87, -1
9, 56, 67, -1
44, 58, 73, 1
20, 45, 91, -1
13, 77, 43, -1
25, 58, 64, -1
49, 73, 69, 1
14, 57, 64, -1
18, 41, 86, 1
48, 30, 121, 1
36, 32, 103, -1
22, 40, 77, 1
14, 79, 66, -1
28, 79, 63, 1
16, 84, 70, 1
14, 41, 72, -1
27, 48, 79, 1
25, 33, 75, -1
25, 47, 81, 1
18, 48, 81, -1
15, 32, 62, -1
18, 48, 81, -1
25, 48, 64, 1
37, 39, 83, 1
8, 47, 57, -1
32, 70, 75, 1
61, 30, 97, 1
30, 53, 88, 1
22, 36, 101, 1
26, 50, 71, -1
21, 57, 76, -1
18, 51, 80, 1
57, 31, 119, 1
31, 59, 82, 1
31, 62, 86, -1
27, 51, 96, -1
12, 82, 60, 1
22, 67, 95, -1
13, 46, 85, -1
12, 47, 103, -1
41, 55, 85, 1
17, 51, 68, 1
21, 72, 67, 1
38, 33, 98, -1
39, 34, 114, 1
26, 52, 78, 1
27, 63, 63, -1
23, 62, 56, -1
23, 51, 91, 1
45, 25, 107, 1
36, 49, 96, 1
31, 19, 89, -1
25, 40, 77, 1
25, 28, 93, 1
22, 59, 67, -1
9, 78, 61, -1
39, 67, 84, 1
33, 42, 80, -1
33, 53, 87, -1
17, 65, 77, -1
22, 46, 78, -1
57, 37, 105, -1
13, 35, 64, -1
36, 45, 75, 1
17, 21, 86, -1
19, 62, 72, 1
23, 68, 66, 1
17, 79, 60, 1
30, 25, 102, -1
13, 27, 98, -1
23, 46, 66, -1
31, 55, 81, 1
19, 74, 61, -1
32, 63, 84, -1
13, 56, 88, -1
21, 61, 51, 1
25, 47, 70, -1
16, 84, 88, -1
17, 50, 86, -1
13, 55, 68, -1
19, 48, 86, 1
23, 59, 64, 1
31, 37, 79, 1
29, 83, 77, 1
18, 65, 64, 1
8, 65, 75, -1
12, 101, 52, 1
29, 46, 90, 1
37, 72, 88, 1
20, 90, 71, -1
24, 51, 78, -1
23, 55, 81, -1
33, 40, 76, 1
15, 41, 103, -1
23, 55, 65, -1
29, 59, 81, 1
22, 29, 78, -1
17, 43, 61, 1
34, 73, 82, -1
16, 50, 85, 1
14, 43, 78, 1
35, 77, 70, -1
33, 49, 97, -1
19, 40, 70, 1
39, 31, 90, 1
13, 56, 67, 1
15, 44, 70, -1
63, 36, 85, 1
46, 32, 104, 1
15, 53, 94, 1
13, 75, 70, -1
14, 64, 82, -1
34, 40, 90, -1
20, 34, 72, -1
33, 37, 87, -1
39, 32, 91, 1
13, 82, 56, -1
13, 59, 61, 1
31, 62, 89, -1
18, 64, 77, 1
20, 61, 70, 1
31, 33, 89, 1
28, 40, 80, 1
34, 48, 87, 1
21, 40, 72, -1
15, 81, 45, 1
16, 64, 80, -1
10, 55, 53, -1
28, 76, 78, 1
10, 43, 67, -1
26, 83, 69, 1
39, 48, 98, -1
46, 50, 69, 1
29, 45, 92, 1
42, 37, 93, 1
16, 41, 82, 1
8, 31, 86, -1
23, 62, 61, 1
27, 66, 66, 1
23, 59, 74, 1
21, 111, 63, 1
23, 60, 86, -1
13, 57, 82, -1
22, 39, 85, -1
33, 57, 66, 1
19, 105, 51, 1
16, 21, 109, 1
67, 47, 92, 1
18, 74, 74, -1
24, 53, 86, 1
18, 115, 44, 1
21, 61, 77, 1
29, 32, 79, 1
30, 51, 82, -1
24, 42, 85, 1
14, 86, 63, -1
9, 48, 86, -1
27, 36, 89, -1
20, 93, 68, 1
25, 27, 97, 1
29, 52, 88, -1
16, 56, 74, 1
27, 64, 85, 1
20, 51, 78, 1
28, 58, 91, -1
12, 74, 79, -1
23, 55, 89, -1
29, 29, 71, 1
14, 57, 83, -1
17, 32, 88, 1
16, 68, 74, -1
21, 64, 70, 1
23, 37, 70, -1
16, 54, 77, -1
31, 39, 70, 1
33, 61, 82, 1
27, 55, 78, 1
20, 50, 72, 1
20, 57, 88, 1
28, 41, 65, 1
19, 38, 80, -1
9, 66, 67, -1
15, 79, 68, -1
14, 46, 69, -1
20, 91, 97, 1
8, 75, 57, 1
11, 57, 74, -1
26, 86, 67, -1
25, 62, 81, 1
42, 24, 81, 1
13, 42, 61, 1
39, 45, 82, -1
47, 62, 91, 1
15, 73, 70, -1
18, 39, 80, 1
13, 59, 87, -1
9, 50, 81, -1
9, 70, 57, 1
20, 82, 61, -1
33, 42, 75, 1
20, 44, 86, 1
16, 83, 65, -1
7, 57, 60, 1
13, 61, 75, -1
33, 49, 90, -1
27, 78, 72, 1
14, 41, 77, -1
24, 44, 93, 1
47, 60, 93, 1
31, 70, 72, 1
14, 44, 70, 1
28, 37, 86, -1
28, 27, 75, 1
29, 85, 88, -1
20, 34, 60, -1
6, 52, 85, 1
21, 85, 66, 1
9, 62, 74, -1
38, 25, 97, 1
16, 60, 77, 1
27, 64, 88, 1
9, 48, 94, -1
36, 75, 72, 1
22, 57, 94, 1
22, 27, 93, -1
36, 85, 83, -1
56, 44, 72, 1
34, 93, 69, -1
37, 36, 60, 1
11, 70, 77, -1
16, 75, 74, -1
16, 31, 86, -1
60, 48, 95, 1
34, 61, 72, 1
18, 40, 72, -1
22, 49, 75, 1
19, 64, 67, 1
35, 49, 78, 1
20, 68, 56, -1
12, 31, 74, 1
23, 54, 84, 1
14, 45, 66, -1
26, 76, 77, -1
21, 54, 79, -1
38, 38, 89, 1
46, 27, 102, 1
28, 62, 75, -1
15, 46, 67, -1
39, 54, 91, 1
15, 34, 74, -1
20, 49, 72, -1
32, 59, 63, -1
24, 40, 86, -1
17, 56, 80, -1
27, 61, 72, 1
34, 36, 57, -1
9, 47, 92, -1
42, 34, 99, 1
32, 41, 71, 1
37, 28, 88, 1
25, 91, 49, -1
22, 58, 69, -1
30, 44, 114, 1
20, 49, 89, 1
24, 95, 70, 1
39, 37, 84, 1
17, 19, 86, -1
20, 56, 81, -1
23, 62, 83, 1
10, 56, 85, -1
32, 43, 84, -1
29, 69, 83, 1
27, 49, 78, -1
23, 45, 97, 1
19, 105, 83, -1
42, 48, 83, 1
35, 40, 66, -1
18, 38, 68, 1
18, 31, 101, 1
25, 50, 74, 1
23, 41, 92, -1
31, 62, 81, 1
39, 63, 91, 1
19, 69, 94, 1
34, 31, 91, -1
8, 66, 56, -1
24, 65, 51, 1
19, 73, 66, -1
22, 45, 93, 1
24, 59, 81, -1
32, 29, 82, 1
24, 83, 71, -1
24, 33, 75, 1
12, 44, 75, -1
12, 28, 93, 1
27, 45, 66, -1
27, 77, 61, -1
8, 74, 59, -1
18, 97, 61, -1
20, 49, 68, 1
20, 78, 55, -1
17, 58, 79, 1
22, 57, 99, 1
21, 51, 95, -1
10, 55, 80, -1
35, 71, 80, 1
21, 66, 73, 1
23, 62, 65, -1
28, 46, 79, -1
23, 67, 68, -1
38, 59, 88, 1
28, 70, 73, -1
31, 59, 77, -1
21, 78, 85, 1
23, 72, 77, 1
17, 57, 77, 1
22, 41, 82, -1
33, 54, 76, 1
12, 68, 85, 1
20, 74, 83, -1
32, 68, 80, 1
22, 37, 83, -1
17, 72, 86, -1
15, 58, 67, -1
28, 54, 120, 1
26, 30, 81, 1
18, 40, 87, 1
35, 33, 89, -1
33, 52, 85, -1
24, 57, 66, 1
31, 47, 80, 1
36, 93, 84, 1
19, 72, 66, 1
25, 55, 93, 1
18, 51, 89, -1
16, 41, 75, -1
35, 29, 76, 1
11, 86, 53, -1
19, 36, 90, 1
2, 93, 55, -1
13, 27, 81, -1
45, 43, 82, 1
14, 64, 73, 1
38, 42, 73, 1
51, 29, 80, -1
18, 111, 59, 1
26, 34, 81, 1
41, 32, 93, 1
39, 24, 113, -1
27, 33, 78, 1
11, 70, 64, 1
25, 90, 53, -1
27, 43, 85, 1
33, 62, 82, 1
31, 19, 89, 1
13, 41, 98, 1
15, 56, 90, -1
26, 54, 86, 1
29, 47, 73, 1
16, 55, 81, -1
17, 67, 70, -1
31, 33, 84, -1
49, 35, 96, 1
20, 72, 64, 1
17, 69, 70, -1
22, 52, 96, 1
19, 76, 83, 1
27, 29, 74, 1
61, 13, 87, 1
16, 44, 76, 1
10, 61, 62, 1
23, 48, 82, 1
35, 69, 90, 1
35, 50, 85, -1
12, 45, 62, 1
63, 24, 107, 1
11, 93, 76, 1
37, 57, 74, 1
13, 70, 59, 1
30, 53, 89, 1
31, 37, 82, -1
39, 54, 81, 1
6, 76, 68, 1
27, 35, 114, 1
22, 78, 53, 1
17, 48, 79, -1
23, 77, 57, 1
15, 65, 85, -1
12, 77, 43, 1
37, 50, 69, 1
26, 72, 74, 1
14, 80, 79, -1
23, 39, 81, 1
16, 53, 78, -1
25, 34, 76, -1
27, 33, 94, -1
52, 50, 79, -1
11, 50, 75, -1
33, 60, 98, 1
21, 29, 84, -1
36, 47, 64, -1
28, 42, 83, -1
10, 61, 66, 1
50, 51, 85, 1
24, 69, 81, 1
22, 59, 87, -1
22, 44, 82, -1
32, 65, 82, -1
24, 23, 90, -1
29, 38, 91, -1
11, 46, 68, 1
7, 51, 79, -1
10, 69, 85, -1
6, 77, 54, -1
22, 45, 68, -1
39, 55, 61, -1
11, 49, 72, 1
24, 73, 82, 1
17, 64, 84, -1
13, 30, 81, -1
18, 78, 48, 1
19, 41, 75, 1
6, 58, 74, -1
19, 81, 66, 1
55, 28, 86, -1
21, 64, 62, 1
16, 74, 77, -1
25, 32, 93, 1
33, 54, 89, 1
14, 61, 73, -1
17, 85, 72, 1
22, 71, 54, 1
33, 45, 66, -1
24, 79, 60, 1
18, 62, 68, 1
15, 48, 91, -1
14, 25, 100, -1
22, 28, 62, -1
37, 90, 56, 1
29, 51, 92, -1
13, 90, 46, 1
14, 50, 83, -1
14, 64, 58, -1
23, 42, 95, -1
7, 80, 77, -1
12, 46, 81, 1
24, 64, 74, 1
15, 53, 61, 1
32, 50, 82, -1
31, 52, 102, 1
24, 72, 67, -1
15, 58, 83, 1
17, 53, 59, 1
18, 82, 63, -1
29, 41, 82, 1
20, 74, 58, -1
20, 78, 62, -1
42, 32, 119, 1
35, 28, 99, 1
29, 57, 78, 1
16, 42, 75, -1
17, 64, 60, 1
18, 20, 100, 1
27, 61, 73, 1
16, 62, 84, -1
15, 66, 69, -1
21, 48, 100, 1
17, 67, 73, 1
12, 63, 72, -1
33, 31, 84, -1
40, 33, 83, -1
26, 47, 81, 1
21, 32, 82, -1
27, 92, 56, 1
17, 16, 93, -1
45, 41, 85, 1
20, 38, 94, -1
17, 33, 90, -1
17, 29, 100, -1
29, 48, 64, -1
41, 56, 89, 1
9, 51, 93, -1
29, 62, 82, 1
25, 67, 112, 1
9, 77, 73, 1
28, 90, 40, 1
28, 88, 52, 1
32, 53, 79, 1
16, 43, 70, -1
26, 37, 86, -1
20, 54, 89, -1
19, 65, 67, 1
27, 51, 74, -1
21, 40, 82, -1
19, 87, 69, 1
47, 23, 69, 1
34, 56, 68, 1
18, 52, 78, -1
28, 24, 72, -1
22, 31, 95, -1
8, 57, 71, -1
12, 47, 69, 1
26, 58, 73, 1
28, 69, 71, 1
11, 47, 56, -1
20, 65, 74, -1
16, 72, 79, 1
23, 38, 94, 1
29, 15, 98, -1
20, 80, 95, 1
9, 98, 70, -1
20, 90, 52, 1
15, 42, 75, -1
15, 67, 64, 1
29, 53, 74, -1
9, 57, 87, -1
57, 30, 94, 1
22, 34, 103, -1
36, 63, 68, 1
10, 43, 92, -1
26, 73, 82, -1
36, 79, 61, 1
19, 55, 72, -1
22, 33, 94, -1
16, 54, 76, -1
18, 68, 70, -1
41, 59, 64, 1
26, 25, 92, 1
28, 84, 67, 1
18, 62, 65, -1
21, 53, 80, -1
14, 82, 87, 1
30, 46, 67, 1
38, 47, 96, -1
37, 27, 88, -1
14, 79, 84, -1
24, 54, 72, 1
22, 32, 78, -1
24, 46, 103, -1
39, 40, 93, 1
34, 43, 80, 1
25, 25, 80, -1
32, 22, 95, 1
45, 51, 77, 1
10, 60, 72, -1
35, 54, 109, 1
22, 47, 72, -1
16, 82, 57, 1
33, 35, 70, 1
20, 31, 89, -1
30, 76, 45, 1
11, 59, 86, -1
14, 89, 51, 1
28, 64, 77, 1
21, 53, 69, 1
27, 20, 79, -1
12, 47, 84, -1
16, 81, 51, 1
25, 84, 64, 1
13, 34, 73, -1
13, 56, 76, -1
20, 60, 59, 1
24, 42, 90, -1
26, 61, 68, 1
37, 27, 80, -1
30, 30, 79, -1
20, 59, 77, -1
20, 52, 65, -1
11, 71, 63, -1
32, 73, 70, 1
25, 51, 79, 1
17, 47, 77, -1
24, 54, 87, -1
21, 48, 92, -1
39, 31, 96, 1
11, 55, 67, -1
25, 93, 64, 1
28, 24, 105, 1
15, 36, 100, 1
43, 36, 84, 1
15, 37, 101, -1
22, 62, 64, -1
29, 48, 79, 1
21, 52, 82, -1
5, 85, 47, -1
46, 58, 68, 1
12, 47, 73, 1
31, 30, 99, -1
32, 77, 86, 1
30, 59, 65, 1
18, 53, 76, -1
22, 41, 82, -1
10, 81, 50, -1
35, 36, 82, -1
19, 59, 75, -1
19, 53, 58, 1
23, 51, 88, 1
26, 58, 67, 1
19, 39, 87, 1
10, 74, 80, -1
51, 35, 105, -1
21, 46, 85, 1
25, 78, 75, -1
30, 77, 89, 1
11, 50, 67, 1
26, 38, 74, 1
15, 47, 101, 1
50, 16, 98, 1
24, 50, 74, 1
25, 62, 85, 1
17, 46, 91, 1
19, 48, 78, -1
28, 43, 86, -1
28, 43, 69, -1
67, 26, 101, 1
24, 77, 79, -1
13, 117, 80, 1
16, 41, 71, -1
9, 55, 90, -1
13, 34, 79, -1
12, 57, 76, 1
27, 89, 77, 1
23, 48, 66, -1
18, 40, 86, -1
39, 46, 93, 1
30, 49, 90, 1
13, 98, 47, 1
25, 77, 79, -1
20, 55, 88, 1
26, 56, 76, -1
25, 56, 72, 1
25, 49, 79, 1
33, 27, 66, -1
21, 92, 61, -1
21, 44, 75, -1
31, 35, 79, -1
29, 47, 89, 1
30, 75, 57, -1
8, 21, 95, -1
21, 31, 85, -1
40, 56, 94, 1
13, 97, 74, 1
49, 44, 75, 1
27, 86, 83, 1
36, 39, 75, 1
27, 63, 81, 1
12, 60, 88, -1
38, 23, 110, 1
12, 83, 62, -1
15, 32, 84, 1
33, 57, 76, -1
41, 40, 77, 1
20, 40, 102, -1
17, 74, 54, 1
52, 21, 94, 1
27, 40, 77, -1
36, 50, 88, -1
43, 31, 95, -1
34, 42, 92, 1
31, 42, 97, -1
31, 54, 75, -1
14, 82, 73, 1
16, 72, 67, 1
22, 21, 103, -1
23, 90, 74, 1
12, 57, 71, -1
39, 47, 96, -1
49, 29, 94, -1
63, 35, 108, 1
24, 73, 78, -1
28, 96, 77, 1
18, 50, 84, -1
19, 72, 86, 1
22, 50, 76, -1
28, 43, 114, 1
19, 67, 69, 1
19, 46, 77, -1
20, 68, 64, 1
25, 61, 72, -1
17, 46, 69, -1
31, 40, 82, 1
24, 58, 84, -1
20, 44, 79, -1
17, 61, 72, 1
27, 31, 76, -1
21, 37, 86, -1
29, 33, 89, 1
29, 53, 110, 1
12, 73, 80, -1
16, 29, 94, 1
15, 44, 80, -1
13, 56, 88, 1
28, 67, 87, -1
24, 32, 67, -1
19, 46, 79, 1
19, 80, 54, 1
40, 57, 92, -1
9, 55, 67, -1
10, 65, 69, -1
13, 25, 70, 1
17, 55, 73, -1
14, 46, 72, 1
30, 55, 78, -1
19, 72, 70, 1
17, 57, 64, 1
17, 67, 62, -1
17, 77, 61, -1
32, 67, 75, 1
21, 53, 66, -1
29, 44, 83, 1
13, 74, 71, -1
49, 48, 89, 1
23, 50, 74, -1
27, 59, 92, -1
72, 24, 105, 1
42, 51, 97, 1
28, 41, 94, -1
12, 51, 61, -1
18, 77, 69, 1
25, 59, 82, 1
15, 49, 77, 1
27, 58, 68, 1
33, 45, 94, -1
12, 71, 69, -1
24, 45, 84, 1
13, 36, 79, -1
24, 48, 105, -1
18, 57, 67, -1
12, 82, 73, 1
15, 82, 86, -1
13, 78, 64, -1
18, 13, 82, -1
25, 40, 84, 1
19, 54, 83, -1
12, 70, 71, -1
18, 37, 84, 1
28, 36, 135, -1
16, 86, 68, 1
25, 33, 78, -1
21, 58, 77, 1
20, 55, 88, 1
20, 64, 68, -1
30, 52, 59, -1
28, 65, 48, 1
26, 47, 83, -1
30, 61, 59, 1
15, 44, 74, -1
18, 63, 73, 1
33, 47, 85, -1
33, 57, 81, -1
21, 63, 57, -1
17, 65, 61, -1
53, 37, 94, -1
29, 85, 69, 1
30, 73, 84, 1
39, 43, 80, 1
18, 70, 67, 1
38, 29, 93, -1
18, 42, 67, -1
48, 69, 91, 1
39, 75, 71, 1
28, 23, 83, 1
23, 17, 74, 1
21, 56, 63, -1
26, 59, 71, 1
14, 48, 61, -1
13, 56, 75, -1
15, 58, 63, 1
40, 77, 69, -1
9, 70, 74, -1
38, 51, 57, 1
16, 52, 72, -1
23, 31, 89, 1
8, 92, 61, -1
12, 75, 75, -1
24, 73, 59, 1
26, 31, 79, 1
8, 49, 68, -1
37, 55, 63, 1
15, 90, 57, 1
33, 26, 94, 1
60, 47, 87, 1
34, 32, 100, -1
32, 46, 96, -1
14, 46, 74, 1
23, 33, 70, -1
21, 91, 78, -1
35, 53, 71, 1
6, 79, 53, 1
27, 70, 84, 1
7, 51, 72, 1
34, 54, 71, -1
13, 35, 82, -1
19, 43, 81, -1
20, 43, 73, -1
15, 88, 69, 1
28, 67, 50, -1
21, 43, 103, 1
21, 72, 69, 1
23, 60, 107, -1
51, 50, 110, 1
21, 42, 71, -1
30, 57, 91, 1
17, 49, 74, -1
20, 55, 80, 1
21, 60, 52, -1
27, 55, 79, 1
25, 72, 75, 1
30, 75, 73, 1
29, 57, 77, 1
28, 61, 73, 1
21, 35, 81, 1
12, 71, 59, -1
16, 68, 62, -1
17, 31, 77, 1
16, 93, 66, 1
38, 81, 78, 1
12, 75, 86, 1
21, 67, 67, 1
12, 32, 67, -1
20, 61, 73, -1
37, 54, 90, 1
13, 65, 69, -1
35, 43, 97, -1
34, 66, 67, -1
30, 46, 78, 1
30, 68, 74, 1
42, 33, 68, 1
27, 49, 77, -1
31, 65, 64, 1
43, 25, 100, 1
31, 89, 61, 1
19, 96, 66, -1
16, 57, 55, -1
15, 78, 77, -1
42, 40, 89, 1
18, 52, 65, -1
18, 59, 77, 1
31, 44, 66, -1
25, 55, 72, -1
14, 54, 71, 1
21, 20, 86, -1
23, 69, 67, 1
39, 57, 87, -1
15, 65, 56, 1
27, 57, 72, 1
25, 21, 89, 1
38, 65, 77, 1
29, 67, 72, -1
14, 45, 84, -1
15, 69, 65, -1
38, 49, 93, 1
21, 55, 73, 1
30, 48, 85, 1
28, 77, 85, -1
21, 78, 63, -1
20, 46, 72, 1
12, 51, 70, 1
44, 43, 92, -1
36, 33, 113, -1
25, 61, 77, 1
38, 31, 78, 1
9, 49, 86, -1
24, 55, 76, 1
19, 49, 72, -1
7, 88, 58, -1
17, 62, 64, 1
18, 44, 89, 1
32, 61, 66, 1
15, 39, 74, -1
38, 51, 74, -1
15, 23, 91, -1
28, 70, 76, -1
34, 58, 83, 1
37, 70, 62, 1
34, 62, 52, 1
29, 69, 69, 1
26, 60, 73, -1
27, 64, 71, -1
23, 45, 75, -1
23, 39, 92, 1
20, 47, 102, -1
9, 65, 83, -1
24, 70, 71, 1
29, 26, 77, 1
13, 37, 82, 1
42, 25, 86, -1
32, 72, 75, -1
40, 29, 114, -1
23, 58, 60, -1
16, 44, 89, -1
20, 51, 62, -1
20, 32, 116, -1
57, 19, 111, -1
40, 48, 73, -1
27, 51, 96, 1
31, 47, 80, 1
30, 55, 82, 1
33, 71, 73, 1
27, 68, 99, -1
33, 73, 77, 1
25, 45, 92, -1
33, 74, 66, 1
51, 37, 95, -1
33, 68, 68, 1
15, 78, 69, -1
20, 106, 58, -1
30, 87, 92, 1
18, 43, 89, -1
12, 64, 70, 1
18, 41, 100, 1
18, 75, 70, -1
22, 29, 93, -1
42, 63, 76, 1
12, 53, 80, -1
27, 24, 103, 1
10, 69, 56, 1
16, 79, 71, -1
15, 53, 86, -1
31, 40, 73, -1
27, 37, 69, 1
22, 82, 74, 1
28, 40, 80, -1
47, 30, 92, 1
35, 59, 103, 1
10, 22, 88, -1
28, 44, 99, -1
27, 59, 70, 1
13, 39, 91, -1
14, 42, 72, -1
7, 76, 69, -1
17, 84, 76, 1
24, 50, 62, 1
24, 46, 110, -1
22, 94, 54, 1
11, 82, 63, 1
10, 69, 59, -1
19, 68, 60, -1
22, 58, 70, 1
13, 85, 69, 1
67, 34, 112, -1
7, 57, 69, -1
35, 61, 83, 1
20, 92, 58, 1
27, 46, 79, 1
40, 49, 89, 1
30, 45, 77, -1
32, 88, 85, -1
35, 31, 89, -1
30, 61, 85, -1
14, 49, 79, -1
19, 60, 87, 1
17, 64, 75, -1
25, 41, 84, 1
15, 37, 82, -1
41, 55, 70, 1
29, 59, 63, -1
13, 42, 69, 1
28, 50, 79, 1
13, 29, 97, -1
15, 60, 57, 1
15, 37, 101, 1
24, 54, 78, 1
49, 29, 108, 1
