resource, consumer1, toxin, environment
27, 42, 78, 1
23, 53, 64, -1
22, 65, 84, -1
17, 81, 74, 1
23, 80, 83, 1
16, 74, 74, 1
18, 53, 64, 1
26, 41, 91, 1
30, 54, 88, -1
25, 59, 73, -1
22, 52, 77, 1
21, 46, 58, 1
19, 55, 81, -1
33, 45, 80, -1
34, 73, 83, -1
11, 64, 76, 1
35, 51, 102, 1
42, 45, 78, -1
12, 72, 74, 1
51, 38, 106, 1
32, 53, 89, -1
34, 41, 98, -1
22, 83, 82, 1
27, 58, 81, 1
33, 48, 89, -1
22, 72, 76, 1
25, 54, 80, -1
23, 54, 79, 1
23, 61, 91, -1
12, 73, 86, 1
21, 50, 83, -1
28, 57, 69, 1
35, 52, 72, 1
22, 58, 66, -1
29, 47, 88, -1
23, 61, 64, 1
14, 55, 63, -1
32, 61, 82, -1
23, 73, 64, -1
28, 32, 98, -1
27, 48, 89, 1
11, 51, 65, 1
15, 60, 52, -1
28, 43, 68, -1
16, 58, 81, -1
23, 60, 68, -1
21, 51, 69, 1
23, 66, 72, -1
16, 67, 83, 1
27, 35, 85, 1
22, 77, 66, 1
21, 49, 63, 1
25, 53, 55, -1
32, 55, 82, 1
23, 74, 63, 1
44, 38, 90, 1
28, 75, 80, -1
25, 63, 71, -1
22, 60, 86, -1
14, 75, 53, 1
28, 46, 77, -1
28, 52, 92, 1
24, 46, 76, 1
30, 56, 86, -1
22, 51, 60, -1
12, 78, 65, -1
17, 58, 79, 1
20, 61, 74, 1
33, 44, 78, 1
31, 47, 86, -1
32, 40, 90, 1
24, 42, 88, 1
29, 80, 72, 1
25, 41, 76, 1
27, 41, 68, 1
23, 50, 61, -1
17, 48, 75, 1
23, 59, 73, 1
38, 69, 57, 1
15, 54, 80, 1
21, 49, 83, -1
18, 41, 94, 1
23, 39, 85, -1
27, 45, 85, 1
25, 77, 76, -1
23, 66, 78, 1
33, 47, 100, -1
11, 60, 73, -1
34, 56, 82, 1
20, 61, 75, -1
29, 54, 73, -1
13, 56, 60, -1
29, 48, 79, 1
25, 50, 69, -1
22, 59, 69, -1
27, 44, 74, 1
33, 52, 106, 1
12, 62, 66, -1
31, 44, 84, -1
30, 39, 93, -1
26, 45, 97, 1
21, 60, 76, -1
27, 43, 117, -1
17, 75, 66, -1
29, 49, 80, 1
15, 49, 69, 1
22, 59, 99, -1
30, 41, 85, -1
25, 50, 68, 1
30, 68, 69, -1
22, 50, 85, 1
22, 65, 66, 1
31, 54, 76, 1
18, 64, 75, -1
24, 63, 75, -1
25, 35, 93, 1
12, 57, 85, -1
26, 41, 88, 1
23, 49, 80, 1
29, 57, 95, -1
22, 50, 72, 1
27, 55, 71, -1
24, 50, 77, -1
18, 74, 74, 1
28, 43, 81, 1
25, 36, 81, -1
40, 56, 80, 1
23, 77, 70, -1
23, 37, 89, 1
10, 64, 64, -1
12, 55, 59, 1
24, 44, 77, -1
13, 79, 73, 1
20, 40, 82, -1
17, 52, 73, 1
15, 90, 63, -1
20, 49, 78, -1
25, 62, 72, -1
20, 43, 81, 1
15, 69, 73, 1
34, 54, 96, 1
18, 69, 68, 1
22, 41, 84, 1
16, 47, 72, -1
19, 70, 88, 1
26, 84, 67, 1
14, 59, 84, 1
22, 51, 67, -1
17, 68, 72, -1
17, 60, 72, 1
31, 61, 67, 1
30, 37, 82, 1
18, 43, 79, -1
13, 81, 62, 1
34, 57, 73, 1
19, 59, 63, 1
22, 41, 78, 1
20, 69, 85, 1
15, 51, 75, -1
24, 46, 74, 1
21, 51, 101, 1
26, 54, 82, 1
28, 65, 64, 1
23, 58, 74, -1
15, 72, 82, 1
36, 44, 87, 1
22, 38, 84, 1
43, 44, 104, 1
23, 54, 74, -1
28, 43, 88, -1
21, 64, 86, -1
30, 47, 95, -1
18, 65, 70, 1
27, 69, 81, -1
23, 55, 81, 1
21, 76, 70, 1
29, 50, 72, 1
16, 51, 93, 1
31, 52, 83, -1
24, 64, 83, -1
19, 67, 69, -1
15, 60, 62, -1
19, 67, 65, 1
31, 44, 83, -1
20, 49, 83, -1
39, 33, 89, -1
28, 49, 95, 1
20, 77, 76, -1
33, 50, 92, -1
21, 41, 68, -1
35, 27, 78, -1
21, 51, 76, 1
20, 45, 93, 1
29, 61, 69, -1
24, 56, 102, 1
23, 55, 68, -1
15, 63, 68, -1
20, 61, 72, -1
19, 50, 68, -1
26, 66, 80, -1
17, 66, 88, -1
19, 52, 66, -1
21, 57, 67, 1
36, 36, 81, -1
25, 69, 66, 1
29, 40, 68, -1
21, 37, 91, -1
19, 55, 63, 1
17, 47, 68, 1
26, 49, 94, 1
33, 39, 90, 1
30, 57, 73, -1
23, 46, 71, 1
21, 46, 76, -1
25, 57, 70, 1
23, 45, 73, -1
9, 56, 50, 1
21, 51, 82, 1
30, 63, 73, 1
16, 40, 82, -1
35, 35, 108, -1
26, 41, 85, 1
19, 42, 84, -1
14, 68, 82, -1
21, 68, 85, -1
30, 43, 93, 1
26, 33, 95, -1
13, 49, 65, 1
19, 39, 77, -1
30, 43, 75, 1
28, 58, 83, -1
31, 50, 70, 1
27, 53, 77, -1
22, 54, 83, 1
19, 94, 60, -1
23, 68, 68, 1
24, 44, 88, 1
15, 63, 77, -1
22, 61, 77, -1
18, 61, 66, -1
21, 59, 70, -1
33, 55, 78, -1
28, 36, 105, -1
18, 52, 80, 1
33, 29, 97, 1
20, 81, 64, -1
10, 58, 63, -1
22, 61, 76, 1
28, 56, 90, 1
27, 53, 97, -1
29, 65, 79, 1
16, 65, 67, -1
27, 60, 76, -1
16, 49, 77, -1
16, 41, 78, -1
22, 42, 86, 1
23, 55, 75, -1
25, 60, 88, -1
26, 41, 82, -1
13, 59, 70, -1
19, 73, 81, -1
24, 58, 65, -1
35, 47, 84, 1
33, 59, 85, 1
28, 43, 84, -1
19, 44, 83, 1
21, 65, 77, -1
33, 35, 88, 1
20, 36, 87, 1
24, 72, 69, -1
34, 39, 84, 1
34, 43, 85, -1
20, 59, 66, 1
32, 48, 76, -1
25, 57, 91, 1
28, 57, 79, -1
23, 54, 82, 1
30, 52, 88, -1
30, 41, 111, 1
34, 23, 94, -1
21, 49, 81, -1
20, 41, 79, 1
22, 47, 70, 1
16, 64, 63, 1
13, 62, 62, 1
27, 60, 62, 1
14, 70, 65, -1
22, 52, 57, 1
29, 42, 82, 1
25, 64, 75, -1
21, 57, 67, -1
21, 63, 84, -1
19, 63, 74, -1
26, 71, 64, 1
19, 63, 73, 1
32, 41, 77, 1
25, 58, 82, 1
17, 64, 65, 1
29, 52, 81, 1
27, 62, 75, 1
16, 63, 80, 1
21, 57, 60, -1
21, 63, 68, 1
18, 61, 60, -1
20, 76, 54, -1
38, 37, 78, -1
33, 49, 84, -1
27, 27, 86, -1
26, 57, 70, -1
30, 64, 78, -1
19, 77, 79, 1
27, 36, 86, 1
16, 66, 70, 1
36, 50, 78, -1
27, 44, 101, -1
32, 52, 80, -1
15, 91, 72, -1
41, 47, 85, 1
23, 54, 72, 1
12, 74, 75, 1
26, 50, 92, 1
22, 57, 65, -1
15, 38, 78, 1
26, 38, 77, -1
24, 42, 66, -1
20, 59, 81, -1
13, 65, 59, -1
31, 56, 83, -1
14, 45, 83, -1
39, 47, 83, -1
25, 46, 59, 1
27, 48, 68, 1
15, 56, 74, -1
12, 69, 52, 1
28, 35, 88, 1
33, 54, 87, -1
21, 49, 82, 1
23, 73, 52, -1
33, 38, 65, 1
21, 49, 94, -1
26, 42, 112, -1
38, 56, 101, -1
24, 57, 70, 1
24, 44, 70, 1
17, 57, 69, -1
35, 51, 102, 1
19, 57, 98, 1
23, 72, 70, 1
24, 55, 78, 1
20, 55, 83, -1
18, 38, 78, -1
14, 59, 68, -1
25, 32, 94, 1
36, 35, 90, -1
24, 65, 75, 1
24, 48, 70, 1
34, 28, 92, -1
33, 57, 88, 1
31, 47, 84, 1
30, 50, 92, 1
28, 37, 77, -1
21, 52, 73, -1
28, 56, 77, -1
15, 48, 62, 1
24, 67, 71, -1
35, 87, 82, 1
23, 26, 107, 1
21, 48, 77, 1
19, 71, 53, 1
19, 96, 60, 1
37, 40, 93, -1
17, 68, 64, 1
18, 55, 61, 1
16, 95, 88, -1
27, 51, 82, 1
26, 51, 80, 1
17, 61, 69, 1
11, 93, 53, 1
29, 63, 73, -1
23, 38, 65, -1
25, 68, 84, 1
29, 56, 87, -1
35, 55, 74, -1
16, 55, 74, 1
20, 57, 79, -1
29, 51, 65, -1
35, 53, 82, 1
37, 35, 84, 1
15, 65, 65, 1
17, 55, 64, -1
21, 38, 82, 1
25, 68, 77, 1
22, 44, 72, -1
28, 20, 94, -1
24, 42, 92, -1
19, 64, 72, 1
26, 51, 102, -1
45, 36, 105, 1
25, 52, 61, -1
22, 56, 90, -1
21, 43, 98, -1
30, 41, 92, 1
22, 69, 91, -1
19, 56, 69, 1
25, 48, 68, -1
22, 53, 77, 1
33, 34, 94, -1
19, 77, 68, 1
23, 49, 77, -1
19, 48, 73, -1
27, 30, 110, 1
19, 52, 90, -1
29, 64, 80, 1
26, 72, 70, 1
38, 49, 76, 1
29, 70, 102, -1
27, 72, 79, 1
27, 55, 66, -1
23, 91, 80, 1
35, 60, 69, 1
13, 51, 60, 1
22, 57, 103, -1
27, 31, 86, -1
19, 67, 68, -1
34, 56, 101, -1
14, 76, 73, -1
22, 55, 82, 1
23, 36, 100, -1
23, 64, 101, 1
13, 84, 62, 1
17, 48, 85, 1
24, 38, 95, -1
26, 38, 84, 1
27, 55, 87, -1
22, 65, 80, 1
26, 46, 96, -1
28, 48, 110, -1
33, 43, 65, 1
19, 46, 80, 1
21, 64, 55, 1
18, 79, 60, -1
20, 69, 77, -1
33, 49, 84, -1
16, 75, 59, 1
24, 62, 64, 1
16, 85, 77, 1
15, 63, 75, -1
26, 57, 80, 1
13, 53, 69, -1
19, 49, 68, -1
21, 59, 63, -1
17, 75, 81, -1
26, 48, 72, 1
30, 49, 74, -1
19, 50, 54, 1
38, 47, 75, -1
31, 53, 71, 1
23, 72, 83, -1
27, 33, 105, -1
23, 36, 85, 1
31, 45, 77, -1
29, 67, 81, 1
27, 67, 64, -1
13, 68, 88, 1
12, 50, 73, -1
19, 76, 76, -1
27, 55, 86, -1
32, 44, 71, 1
21, 68, 60, -1
29, 38, 88, -1
17, 49, 86, 1
21, 55, 61, 1
25, 45, 95, 1
35, 37, 75, -1
15, 62, 77, -1
27, 44, 78, 1
32, 44, 84, -1
32, 39, 81, 1
30, 45, 82, -1
33, 44, 89, -1
33, 54, 85, -1
27, 56, 85, -1
19, 52, 82, -1
19, 67, 65, -1
18, 53, 82, -1
29, 71, 76, 1
20, 62, 85, -1
25, 43, 100, -1
19, 64, 73, -1
11, 66, 59, -1
32, 21, 99, 1
21, 50, 76, -1
20, 48, 81, -1
24, 55, 86, 1
20, 52, 87, 1
29, 53, 86, -1
12, 96, 67, 1
19, 75, 62, 1
32, 74, 76, -1
20, 75, 66, -1
22, 52, 81, 1
15, 72, 61, -1
14, 77, 89, 1
20, 50, 86, 1
24, 50, 92, 1
27, 80, 61, 1
15, 48, 84, -1
28, 64, 76, -1
21, 49, 82, -1
21, 55, 77, 1
32, 65, 76, -1
27, 61, 61, 1
27, 47, 64, 1
29, 72, 72, 1
23, 32, 88, -1
30, 44, 81, -1
19, 71, 80, -1
30, 42, 97, 1
23, 46, 87, -1
28, 50, 84, 1
22, 49, 75, -1
27, 62, 68, 1
27, 67, 61, 1
28, 69, 90, 1
23, 62, 70, -1
33, 36, 83, -1
30, 36, 79, -1
24, 43, 86, 1
27, 54, 81, -1
20, 63, 76, 1
27, 40, 77, 1
22, 41, 91, 1
31, 41, 85, -1
22, 75, 78, -1
29, 59, 76, 1
19, 57, 76, -1
18, 41, 70, -1
19, 57, 79, -1
22, 68, 75, 1
27, 48, 94, -1
17, 71, 66, -1
12, 63, 64, 1
26, 45, 91, 1
34, 57, 76, 1
28, 62, 82, -1
17, 59, 63, 1
18, 46, 83, 1
19, 57, 76, -1
19, 68, 70, -1
21, 67, 77, -1
22, 45, 84, -1
24, 54, 72, 1
25, 66, 78, -1
24, 45, 77, 1
24, 31, 98, 1
24, 51, 88, -1
23, 79, 65, 1
22, 41, 90, -1
15, 72, 61, -1
18, 57, 78, 1
22, 60, 75, 1
31, 47, 90, -1
28, 49, 78, 1
14, 42, 74, 1
25, 60, 69, 1
27, 41, 63, -1
21, 42, 78, -1
29, 45, 80, 1
14, 71, 67, -1
24, 58, 69, -1
33, 47, 100, -1
19, 52, 69, 1
30, 70, 96, 1
34, 58, 84, 1
18, 75, 77, 1
20, 73, 73, -1
20, 45, 85, -1
22, 36, 88, 1
41, 34, 94, 1
32, 30, 76, 1
21, 45, 90, 1
15, 65, 74, 1
23, 47, 86, -1
18, 58, 90, 1
18, 45, 60, -1
27, 32, 101, 1
30, 52, 70, 1
17, 41, 69, 1
22, 47, 75, 1
29, 67, 69, -1
29, 31, 107, 1
20, 50, 68, 1
14, 70, 85, -1
26, 59, 65, 1
27, 46, 91, 1
15, 76, 85, -1
31, 39, 88, -1
21, 83, 69, 1
15, 46, 83, 1
31, 66, 74, -1
16, 67, 65, 1
24, 42, 93, 1
27, 59, 98, -1
29, 61, 86, -1
27, 47, 81, 1
46, 57, 84, 1
12, 67, 61, 1
16, 79, 70, 1
24, 53, 89, 1
37, 49, 99, 1
24, 53, 70, 1
21, 51, 71, -1
24, 56, 68, 1
23, 45, 90, -1
39, 32, 99, -1
22, 38, 76, 1
21, 54, 71, -1
14, 67, 64, 1
19, 70, 80, 1
16, 70, 90, -1
21, 62, 61, -1
31, 36, 81, -1
36, 52, 83, 1
22, 46, 61, -1
18, 43, 76, 1
35, 63, 90, 1
34, 35, 74, -1
25, 72, 56, -1
40, 36, 80, 1
25, 62, 79, -1
28, 51, 66, -1
23, 48, 72, -1
30, 55, 65, -1
23, 47, 104, -1
20, 51, 71, 1
19, 74, 59, -1
21, 58, 70, -1
22, 53, 82, -1
24, 58, 91, 1
28, 36, 97, 1
23, 56, 86, -1
36, 15, 101, 1
12, 43, 83, -1
24, 63, 64, -1
28, 46, 103, 1
24, 52, 74, -1
22, 50, 78, 1
24, 53, 92, -1
19, 64, 76, 1
14, 74, 73, -1
30, 47, 89, -1
49, 38, 106, -1
27, 46, 56, 1
25, 64, 79, 1
27, 54, 85, 1
21, 88, 80, 1
40, 31, 93, 1
35, 42, 73, 1
42, 53, 73, 1
39, 39, 94, 1
34, 64, 79, 1
16, 68, 54, -1
25, 45, 88, -1
14, 69, 56, -1
31, 66, 82, 1
44, 22, 82, 1
34, 88, 74, -1
18, 49, 65, -1
24, 42, 77, -1
15, 54, 79, 1
17, 62, 76, -1
22, 40, 78, -1
11, 85, 64, -1
14, 69, 82, -1
26, 55, 80, -1
26, 67, 62, 1
18, 48, 67, -1
27, 38, 71, -1
22, 45, 83, 1
28, 72, 88, -1
23, 43, 83, -1
30, 26, 97, 1
22, 43, 91, 1
29, 33, 104, -1
12, 68, 69, -1
24, 55, 87, 1
32, 45, 82, -1
28, 49, 69, 1
24, 55, 73, -1
16, 63, 75, 1
15, 65, 84, 1
22, 62, 72, 1
25, 39, 97, -1
23, 43, 96, -1
15, 57, 73, -1
24, 35, 80, 1
21, 40, 71, 1
21, 55, 90, -1
25, 47, 91, -1
40, 43, 99, 1
20, 35, 97, -1
18, 50, 92, -1
30, 58, 64, 1
21, 52, 73, -1
14, 85, 59, 1
27, 56, 69, 1
36, 40, 108, -1
35, 41, 101, 1
19, 54, 87, -1
24, 61, 63, -1
40, 57, 75, 1
15, 47, 61, 1
30, 38, 73, 1
21, 90, 62, -1
28, 49, 87, -1
34, 30, 100, -1
23, 38, 86, -1
15, 71, 65, -1
16, 50, 91, -1
14, 72, 79, -1
28, 42, 109, 1
26, 37, 85, 1
22, 46, 92, 1
20, 45, 71, -1
28, 54, 75, 1
28, 49, 75, -1
18, 62, 75, 1
19, 60, 70, -1
28, 58, 76, 1
32, 37, 80, 1
23, 72, 63, -1
30, 52, 74, 1
23, 75, 90, 1
29, 36, 100, 1
24, 52, 81, -1
24, 44, 78, -1
25, 48, 81, 1
25, 64, 69, 1
20, 42, 81, 1
36, 41, 85, 1
27, 48, 79, 1
32, 48, 68, 1
41, 53, 85, -1
25, 35, 79, -1
19, 64, 64, -1
17, 82, 66, 1
21, 44, 79, 1
30, 48, 75, 1
21, 66, 66, 1
23, 67, 88, 1
35, 52, 92, -1
14, 49, 77, 1
31, 28, 96, 1
38, 37, 84, 1
17, 43, 87, 1
27, 50, 80, 1
28, 56, 84, -1
27, 44, 82, 1
12, 61, 62, 1
16, 50, 67, -1
34, 23, 96, -1
26, 50, 79, -1
25, 51, 76, 1
24, 65, 52, 1
23, 55, 75, 1
25, 47, 82, 1
25, 59, 74, 1
25, 53, 86, -1
26, 31, 79, -1
27, 57, 79, 1
19, 66, 87, -1
22, 78, 73, -1
19, 48, 68, 1
30, 32, 84, -1
26, 54, 89, -1
24, 57, 90, 1
26, 60, 99, -1
53, 35, 107, -1
23, 45, 76, -1
29, 44, 78, 1
19, 70, 75, -1
22, 72, 55, -1
25, 72, 66, 1
15, 76, 65, 1
22, 43, 77, -1
29, 58, 108, 1
18, 57, 78, -1
20, 60, 70, 1
21, 37, 67, -1
18, 61, 57, -1
39, 36, 77, -1
23, 63, 83, -1
26, 46, 93, 1
18, 49, 72, -1
32, 40, 83, -1
38, 30, 86, -1
34, 37, 89, -1
26, 41, 81, -1
25, 61, 81, 1
29, 74, 87, -1
31, 50, 87, 1
20, 64, 65, -1
20, 53, 67, 1
27, 43, 96, -1
15, 76, 75, -1
16, 62, 62, -1
35, 43, 88, 1
27, 29, 79, -1
27, 44, 79, 1
30, 47, 94, -1
20, 66, 64, 1
26, 60, 58, 1
15, 80, 56, -1
30, 32, 83, 1
24, 48, 82, 1
28, 48, 85, -1
40, 31, 106, -1
22, 54, 76, 1
36, 46, 82, 1
28, 37, 70, 1
31, 42, 94, 1
33, 31, 64, -1
22, 62, 94, 1
20, 64, 69, -1
31, 52, 57, -1
26, 54, 68, -1
19, 58, 81, -1
19, 65, 75, 1
18, 58, 72, 1
31, 53, 64, -1
22, 66, 68, 1
27, 71, 80, -1
32, 50, 83, 1
29, 54, 68, 1
26, 51, 90, 1
28, 48, 86, -1
26, 40, 81, 1
20, 51, 66, -1
28, 48, 89, -1
17, 44, 69, 1
25, 44, 81, -1
17, 63, 71, -1
35, 50, 91, 1
16, 56, 71, 1
35, 45, 76, -1
27, 56, 88, -1
19, 53, 66, -1
19, 39, 77, 1
18, 50, 79, -1
19, 55, 92, 1
26, 54, 68, 1
29, 35, 107, -1
25, 71, 71, -1
40, 32, 89, -1
28, 70, 63, 1
31, 38, 103, 1
22, 65, 67, 1
36, 49, 93, -1
23, 37, 62, 1
34, 56, 72, 1
28, 52, 81, 1
16, 61, 79, -1
17, 74, 61, -1
31, 64, 82, 1
11, 62, 72, -1
34, 49, 85, -1
26, 27, 95, 1
47, 31, 88, -1
24, 75, 69, 1
31, 44, 96, -1
22, 48, 70, -1
24, 58, 79, 1
16, 48, 73, -1
30, 50, 66, -1
22, 57, 76, 1
21, 43, 76, -1
21, 61, 75, 1
27, 52, 91, -1
18, 82, 80, -1
15, 80, 56, 1
23, 52, 78, 1
20, 58, 75, 1
26, 54, 101, 1
34, 42, 77, 1
24, 68, 66, 1
32, 46, 57, -1
21, 39, 95, 1
13, 92, 48, 1
19, 52, 69, -1
22, 83, 61, 1
23, 46, 82, 1
23, 41, 103, 1
17, 62, 71, 1
30, 41, 80, -1
19, 53, 76, 1
29, 39, 100, -1
28, 62, 70, 1
29, 57, 101, -1
36, 47, 82, 1
18, 39, 82, -1
22, 98, 58, 1
26, 34, 85, -1
24, 42, 82, -1
29, 35, 94, 1
22, 50, 76, 1
24, 46, 90, 1
26, 55, 84, 1
30, 51, 87, 1
28, 62, 58, 1
31, 47, 76, -1
24, 54, 78, -1
23, 56, 67, 1
20, 43, 80, 1
33, 40, 96, 1
29, 22, 85, -1
36, 39, 97, 1
19, 58, 74, 1
15, 67, 56, 1
24, 37, 96, 1
20, 46, 63, 1
35, 45, 74, 1
22, 66, 75, 1
23, 53, 58, -1
24, 79, 72, -1
21, 59, 68, 1
25, 55, 73, 1
28, 61, 70, -1
22, 49, 81, -1
35, 53, 91, 1
16, 42, 89, -1
18, 61, 62, 1
28, 54, 62, -1
18, 62, 69, -1
18, 67, 58, 1
18, 70, 86, -1
19, 61, 68, 1
13, 53, 73, -1
20, 81, 69, -1
35, 49, 87, 1
28, 52, 69, -1
33, 42, 65, -1
21, 85, 46, -1
23, 51, 71, -1
34, 33, 89, -1
26, 54, 61, -1
20, 67, 46, -1
31, 47, 84, 1
22, 49, 101, 1
21, 70, 66, -1
29, 72, 65, 1
16, 73, 63, -1
24, 46, 74, 1
24, 41, 85, -1
23, 56, 53, -1
18, 69, 65, 1
28, 39, 64, -1
22, 76, 71, -1
21, 69, 79, 1
35, 42, 77, -1
29, 24, 100, -1
19, 70, 70, 1
27, 43, 72, -1
31, 59, 86, -1
21, 63, 57, 1
16, 46, 88, -1
24, 43, 84, -1
19, 48, 75, -1
17, 60, 85, -1
19, 38, 73, 1
26, 75, 71, 1
19, 48, 77, 1
34, 57, 99, -1
33, 46, 92, -1
16, 49, 78, 1
24, 62, 90, 1
48, 29, 100, 1
17, 78, 72, 1
20, 88, 58, -1
28, 35, 83, 1
38, 44, 68, -1
38, 27, 94, -1
18, 59, 72, 1
30, 40, 77, -1
19, 77, 69, 1
25, 33, 77, -1
24, 53, 62, 1
25, 51, 97, -1
18, 51, 87, -1
28, 72, 65, 1
28, 67, 75, -1
20, 59, 71, -1
34, 43, 102, 1
25, 48, 85, 1
27, 59, 73, -1
26, 57, 106, 1
12, 58, 94, 1
32, 41, 86, -1
22, 70, 81, 1
20, 36, 70, 1
32, 59, 55, -1
21, 64, 76, -1
18, 69, 54, 1
27, 54, 69, 1
24, 44, 82, -1
35, 46, 77, 1
23, 64, 70, 1
20, 44, 73, -1
17, 53, 64, 1
18, 85, 55, -1
31, 42, 80, 1
23, 57, 88, -1
21, 51, 90, -1
15, 64, 62, -1
27, 72, 58, 1
33, 53, 81, -1
21, 54, 90, 1
21, 39, 76, -1
37, 46, 85, 1
33, 52, 90, 1
19, 50, 67, -1
23, 60, 81, 1
27, 40, 69, 1
31, 44, 79, -1
26, 49, 75, -1
30, 36, 77, 1
31, 53, 73, 1
26, 58, 83, 1
16, 72, 76, 1
18, 38, 74, -1
10, 75, 56, -1
24, 48, 87, -1
36, 52, 78, 1
21, 50, 83, 1
21, 49, 89, -1
22, 78, 72, 1
30, 54, 81, 1
17, 43, 73, -1
25, 48, 75, -1
29, 44, 102, -1
17, 63, 65, 1
27, 78, 64, -1
31, 56, 82, -1
16, 51, 77, -1
26, 44, 77, 1
26, 46, 90, 1
21, 55, 81, 1
28, 45, 104, -1
29, 50, 83, -1
12, 81, 67, -1
24, 54, 86, 1
19, 58, 73, 1
24, 76, 78, -1
24, 55, 94, 1
17, 52, 61, 1
18, 67, 63, 1
16, 47, 78, -1
29, 46, 83, 1
14, 58, 82, -1
19, 50, 85, -1
21, 81, 82, -1
35, 53, 97, 1
23, 59, 75, 1
20, 66, 59, -1
26, 50, 92, 1
19, 70, 55, 1
26, 52, 72, -1
19, 42, 92, -1
33, 45, 72, 1
20, 53, 76, 1
22, 64, 76, 1
24, 62, 86, -1
15, 59, 61, 1
19, 62, 88, 1
24, 42, 71, 1
23, 57, 81, 1
24, 53, 91, 1
21, 52, 74, 1
25, 59, 70, -1
29, 36, 77, -1
23, 60, 61, -1
32, 57, 78, 1
25, 31, 77, 1
23, 63, 81, -1
17, 54, 87, -1
21, 46, 83, -1
16, 62, 61, -1
26, 69, 85, 1
27, 55, 80, -1
31, 55, 66, -1
27, 48, 80, -1
31, 23, 80, 1
20, 56, 70, 1
23, 47, 76, -1
19, 54, 81, -1
28, 43, 94, 1
26, 59, 86, 1
23, 28, 95, -1
23, 62, 75, -1
25, 64, 89, 1
17, 60, 75, -1
18, 51, 63, 1
27, 62, 70, 1
23, 46, 74, 1
28, 59, 66, -1
23, 67, 82, 1
22, 53, 63, -1
24, 50, 71, 1
25, 76, 96, 1
