resource, consumer1, toxin, environment
127, 0, 117, 1
118, 0, 139, 1
145, 0, 124, -1
123, 0, 115, -1
108, 0, 124, 1
106, 0, 135, -1
127, 0, 144, -1
111, 0, 128, -1
125, 0, 126, -1
147, 0, 99, 1
135, 0, 122, 1
127, 0, 104, 1
104, 0, 139, -1
123, 0, 110, -1
123, 0, 119, 1
128, 0, 114, -1
127, 0, 98, -1
117, 0, 133, -1
124, 0, 138, 1
114, 0, 118, -1
124, 0, 160, 1
125, 0, 132, 1
98, 0, 107, -1
91, 0, 134, -1
130, 0, 121, -1
115, 0, 104, -1
112, 0, 116, 1
140, 0, 129, 1
122, 0, 126, -1
123, 0, 143, 1
121, 0, 124, 1
136, 0, 149, -1
115, 0, 120, 1
141, 0, 118, 1
133, 0, 125, 1
123, 0, 124, -1
113, 0, 105, -1
131, 0, 127, 1
124, 0, 127, -1
116, 0, 126, 1
133, 0, 137, 1
119, 0, 134, -1
129, 0, 119, -1
118, 0, 125, 1
130, 0, 133, -1
124, 0, 132, 1
131, 0, 130, -1
129, 0, 122, 1
120, 0, 133, 1
124, 0, 127, -1
100, 0, 146, -1
150, 0, 136, -1
125, 0, 123, 1
132, 0, 133, 1
129, 0, 116, 1
119, 0, 137, 1
111, 0, 111, -1
148, 0, 116, -1
124, 0, 129, 1
128, 0, 106, -1
115, 0, 126, -1
118, 0, 131, 1
106, 0, 121, -1
117, 0, 110, 1
143, 0, 106, 1
126, 0, 127, -1
164, 0, 117, -1
148, 0, 102, -1
141, 0, 124, -1
120, 0, 115, 1
110, 0, 136, 1
130, 0, 120, 1
144, 0, 120, -1
103, 0, 144, 1
114, 0, 128, 1
123, 0, 112, -1
126, 0, 122, 1
114, 0, 126, -1
113, 0, 116, 1
143, 0, 115, -1
137, 0, 136, 1
135, 0, 130, -1
116, 0, 139, 1
120, 0, 120, 1
111, 0, 133, 1
127, 0, 109, -1
131, 0, 127, -1
138, 0, 125, 1
137, 0, 136, 1
131, 0, 115, -1
122, 0, 129, 1
140, 0, 120, 1
118, 0, 122, 1
127, 0, 116, 1
138, 0, 122, 1
109, 0, 143, -1
125, 0, 133, -1
130, 0, 124, -1
117, 0, 130, 1
122, 0, 118, 1
112, 0, 114, -1
135, 0, 134, -1
116, 0, 133, -1
145, 0, 116, 1
122, 0, 130, 1
130, 0, 105, 1
115, 0, 126, -1
108, 0, 133, -1
137, 0, 141, -1
134, 0, 134, -1
132, 0, 106, -1
127, 0, 122, -1
146, 0, 122, -1
103, 0, 131, -1
110, 0, 120, 1
109, 0, 122, -1
120, 0, 135, 1
117, 0, 136, -1
117, 0, 115, -1
124, 0, 143, 1
131, 0, 101, -1
125, 0, 115, 1
120, 0, 120, -1
135, 0, 121, -1
121, 0, 131, -1
134, 0, 153, 1
97, 0, 140, -1
104, 0, 130, -1
124, 0, 92, -1
114, 0, 123, -1
127, 0, 117, 1
125, 0, 128, 1
132, 0, 113, -1
110, 0, 117, -1
116, 0, 132, -1
146, 0, 154, 1
134, 0, 135, 1
124, 0, 104, 1
119, 0, 124, 1
129, 0, 131, 1
145, 0, 130, 1
135, 0, 131, -1
120, 0, 138, 1
113, 0, 149, -1
126, 0, 126, 1
113, 0, 122, 1
122, 0, 143, 1
119, 0, 126, 1
152, 0, 117, 1
116, 0, 135, -1
130, 0, 135, -1
122, 0, 131, -1
111, 0, 119, 1
122, 0, 118, -1
117, 0, 120, -1
126, 0, 129, 1
112, 0, 104, 1
119, 0, 98, -1
134, 0, 130, -1
113, 0, 132, -1
109, 0, 104, 1
112, 0, 140, 1
136, 0, 122, -1
112, 0, 125, -1
119, 0, 124, -1
149, 0, 131, -1
135, 0, 119, 1
126, 0, 106, -1
128, 0, 128, 1
136, 0, 120, 1
139, 0, 131, -1
134, 0, 121, -1
119, 0, 132, 1
137, 0, 126, -1
124, 0, 119, 1
145, 0, 146, -1
126, 0, 126, 1
132, 0, 117, 1
119, 0, 126, 1
117, 0, 131, -1
129, 0, 112, 1
119, 0, 118, 1
131, 0, 136, 1
125, 0, 129, 1
125, 0, 119, -1
132, 0, 141, -1
123, 0, 113, -1
148, 0, 121, -1
112, 0, 127, -1
142, 0, 133, 1
130, 0, 121, -1
124, 0, 128, -1
125, 0, 128, 1
152, 0, 123, 1
120, 0, 125, -1
115, 0, 119, -1
125, 0, 133, 1
111, 0, 123, 1
126, 0, 139, 1
100, 0, 126, 1
133, 0, 135, -1
122, 0, 114, 1
131, 0, 140, 1
126, 0, 130, 1
128, 0, 118, 1
131, 0, 136, 1
117, 0, 120, 1
110, 0, 130, 1
128, 0, 118, 1
126, 0, 126, -1
123, 0, 111, -1
143, 0, 117, -1
134, 0, 117, -1
127, 0, 125, 1
127, 0, 129, -1
107, 0, 123, 1
109, 0, 133, -1
117, 0, 117, 1
116, 0, 126, 1
117, 0, 139, -1
135, 0, 125, 1
153, 0, 125, -1
115, 0, 114, -1
95, 0, 122, -1
114, 0, 128, -1
118, 0, 113, -1
127, 0, 129, 1
102, 0, 121, 1
114, 0, 141, -1
107, 0, 147, -1
140, 0, 142, 1
113, 0, 108, 1
141, 0, 117, 1
128, 0, 122, -1
126, 0, 121, -1
134, 0, 133, -1
145, 0, 112, 1
134, 0, 126, -1
119, 0, 135, -1
141, 0, 126, -1
119, 0, 121, -1
120, 0, 117, -1
129, 0, 127, 1
123, 0, 113, 1
132, 0, 140, -1
120, 0, 110, -1
109, 0, 132, 1
124, 0, 126, 1
99, 0, 137, -1
125, 0, 124, -1
148, 0, 115, 1
139, 0, 133, -1
127, 0, 120, 1
130, 0, 114, -1
114, 0, 135, 1
107, 0, 125, -1
144, 0, 145, -1
115, 0, 122, 1
115, 0, 141, -1
132, 0, 111, -1
96, 0, 127, 1
136, 0, 135, 1
120, 0, 121, -1
129, 0, 114, 1
116, 0, 126, 1
125, 0, 149, -1
129, 0, 121, -1
97, 0, 115, -1
158, 0, 101, -1
115, 0, 126, -1
124, 0, 115, 1
126, 0, 120, 1
144, 0, 125, -1
128, 0, 137, -1
108, 0, 119, -1
121, 0, 128, 1
129, 0, 134, -1
136, 0, 143, -1
136, 0, 120, 1
120, 0, 116, -1
138, 0, 120, 1
120, 0, 112, -1
127, 0, 126, -1
123, 0, 122, 1
144, 0, 138, -1
113, 0, 124, -1
134, 0, 134, 1
117, 0, 122, 1
142, 0, 135, -1
152, 0, 142, 1
111, 0, 105, 1
100, 0, 134, -1
109, 0, 122, 1
112, 0, 119, 1
139, 0, 143, -1
118, 0, 131, -1
120, 0, 137, 1
148, 0, 130, -1
152, 0, 127, -1
109, 0, 117, -1
126, 0, 118, 1
118, 0, 151, 1
125, 0, 142, -1
123, 0, 137, -1
90, 0, 136, 1
122, 0, 144, 1
152, 0, 121, -1
113, 0, 134, 1
137, 0, 118, -1
136, 0, 133, -1
126, 0, 129, -1
99, 0, 139, 1
131, 0, 140, -1
133, 0, 132, -1
100, 0, 132, -1
120, 0, 111, 1
134, 0, 110, 1
111, 0, 133, 1
111, 0, 125, 1
120, 0, 139, 1
122, 0, 124, -1
128, 0, 125, 1
96, 0, 110, 1
106, 0, 121, -1
127, 0, 128, -1
116, 0, 134, -1
123, 0, 124, 1
116, 0, 122, -1
116, 0, 125, 1
123, 0, 111, -1
111, 0, 125, -1
137, 0, 130, -1
111, 0, 115, -1
108, 0, 139, 1
154, 0, 134, 1
136, 0, 138, 1
121, 0, 123, -1
121, 0, 111, -1
163, 0, 125, 1
119, 0, 131, 1
141, 0, 117, -1
120, 0, 125, 1
105, 0, 119, -1
119, 0, 121, -1
135, 0, 131, -1
125, 0, 154, 1
133, 0, 122, 1
108, 0, 114, -1
131, 0, 120, 1
142, 0, 142, 1
113, 0, 141, -1
110, 0, 134, 1
115, 0, 130, 1
129, 0, 125, 1
116, 0, 149, 1
117, 0, 128, 1
124, 0, 134, -1
125, 0, 126, -1
103, 0, 128, 1
123, 0, 122, 1
127, 0, 130, 1
136, 0, 126, -1
122, 0, 108, 1
111, 0, 125, 1
113, 0, 114, 1
128, 0, 149, 1
128, 0, 147, 1
144, 0, 143, -1
158, 0, 127, 1
121, 0, 130, -1
124, 0, 144, 1
138, 0, 104, 1
119, 0, 140, 1
136, 0, 120, -1
117, 0, 111, 1
120, 0, 132, -1
120, 0, 134, 1
126, 0, 110, -1
120, 0, 129, -1
135, 0, 112, -1
146, 0, 111, 1
128, 0, 124, 1
108, 0, 123, 1
147, 0, 126, 1
130, 0, 122, 1
114, 0, 128, -1
146, 0, 120, 1
139, 0, 145, 1
110, 0, 119, -1
112, 0, 130, 1
122, 0, 123, 1
124, 0, 131, 1
143, 0, 106, 1
121, 0, 110, -1
140, 0, 120, -1
117, 0, 124, 1
123, 0, 104, 1
144, 0, 117, -1
116, 0, 118, -1
113, 0, 112, -1
113, 0, 124, 1
117, 0, 113, -1
125, 0, 115, 1
119, 0, 131, -1
118, 0, 121, -1
99, 0, 129, 1
114, 0, 142, -1
125, 0, 139, 1
121, 0, 134, -1
124, 0, 134, -1
140, 0, 107, 1
134, 0, 116, 1
132, 0, 158, 1
120, 0, 118, 1
121, 0, 123, -1
121, 0, 128, 1
123, 0, 123, -1
134, 0, 126, -1
134, 0, 133, -1
133, 0, 110, 1
121, 0, 121, 1
128, 0, 154, -1
119, 0, 137, 1
128, 0, 155, 1
133, 0, 126, -1
120, 0, 135, 1
121, 0, 132, 1
112, 0, 116, 1
116, 0, 140, -1
112, 0, 131, -1
113, 0, 141, 1
127, 0, 128, 1
134, 0, 133, -1
119, 0, 141, 1
118, 0, 131, -1
130, 0, 119, 1
121, 0, 126, 1
120, 0, 123, 1
105, 0, 121, 1
130, 0, 134, -1
128, 0, 126, -1
145, 0, 120, 1
112, 0, 111, 1
128, 0, 133, 1
131, 0, 127, -1
134, 0, 119, -1
143, 0, 135, 1
129, 0, 120, -1
124, 0, 152, 1
118, 0, 121, -1
159, 0, 128, 1
122, 0, 127, 1
138, 0, 109, 1
130, 0, 127, -1
124, 0, 124, 1
154, 0, 145, -1
121, 0, 128, -1
147, 0, 120, -1
137, 0, 136, 1
130, 0, 131, -1
115, 0, 120, -1
136, 0, 119, -1
117, 0, 146, 1
134, 0, 110, -1
119, 0, 139, -1
118, 0, 145, -1
118, 0, 115, 1
139, 0, 123, 1
117, 0, 115, -1
126, 0, 124, 1
118, 0, 121, 1
146, 0, 140, 1
110, 0, 139, -1
128, 0, 119, -1
123, 0, 102, 1
113, 0, 119, 1
135, 0, 124, 1
125, 0, 102, -1
128, 0, 134, 1
132, 0, 122, -1
143, 0, 120, -1
120, 0, 143, -1
116, 0, 115, 1
104, 0, 114, 1
114, 0, 108, 1
130, 0, 148, 1
143, 0, 130, -1
133, 0, 127, 1
123, 0, 124, -1
124, 0, 117, 1
133, 0, 119, -1
109, 0, 117, -1
122, 0, 121, 1
150, 0, 117, -1
106, 0, 87, 1
121, 0, 125, -1
161, 0, 116, 1
141, 0, 114, -1
119, 0, 122, -1
115, 0, 116, -1
129, 0, 120, 1
124, 0, 114, -1
124, 0, 119, 1
143, 0, 131, -1
129, 0, 119, 1
124, 0, 111, 1
131, 0, 118, -1
120, 0, 137, -1
108, 0, 117, 1
121, 0, 139, -1
134, 0, 93, 1
108, 0, 140, 1
137, 0, 113, 1
117, 0, 126, 1
126, 0, 125, -1
123, 0, 117, -1
138, 0, 141, 1
123, 0, 127, 1
136, 0, 112, 1
110, 0, 120, -1
135, 0, 114, -1
131, 0, 132, 1
108, 0, 133, -1
147, 0, 127, 1
105, 0, 115, 1
125, 0, 118, -1
149, 0, 115, -1
127, 0, 103, 1
149, 0, 126, -1
130, 0, 146, 1
119, 0, 124, 1
121, 0, 113, 1
137, 0, 125, 1
128, 0, 154, -1
128, 0, 114, 1
135, 0, 106, -1
137, 0, 121, -1
134, 0, 124, -1
129, 0, 117, -1
114, 0, 113, 1
124, 0, 111, -1
136, 0, 141, 1
134, 0, 123, 1
133, 0, 128, 1
151, 0, 121, 1
114, 0, 146, 1
109, 0, 125, -1
138, 0, 135, -1
126, 0, 113, -1
139, 0, 128, -1
134, 0, 124, 1
148, 0, 127, -1
105, 0, 140, 1
135, 0, 107, 1
118, 0, 120, -1
127, 0, 135, 1
136, 0, 125, 1
123, 0, 122, 1
126, 0, 108, 1
121, 0, 136, 1
133, 0, 118, 1
116, 0, 130, 1
153, 0, 133, 1
135, 0, 132, -1
112, 0, 108, 1
143, 0, 117, -1
132, 0, 113, -1
105, 0, 105, -1
126, 0, 112, -1
129, 0, 124, 1
144, 0, 133, 1
138, 0, 153, -1
139, 0, 146, -1
133, 0, 132, 1
130, 0, 124, -1
115, 0, 126, -1
109, 0, 132, 1
112, 0, 135, -1
121, 0, 111, -1
128, 0, 143, -1
99, 0, 118, -1
124, 0, 127, -1
106, 0, 107, 1
119, 0, 145, 1
150, 0, 129, 1
114, 0, 115, -1
116, 0, 133, -1
141, 0, 124, 1
129, 0, 134, 1
118, 0, 114, -1
123, 0, 120, 1
98, 0, 114, -1
121, 0, 119, 1
146, 0, 129, -1
133, 0, 124, -1
127, 0, 142, 1
134, 0, 136, 1
125, 0, 128, -1
121, 0, 106, 1
109, 0, 116, 1
107, 0, 133, 1
121, 0, 127, 1
129, 0, 121, 1
127, 0, 125, 1
120, 0, 118, -1
119, 0, 128, -1
140, 0, 124, -1
109, 0, 111, -1
121, 0, 125, 1
137, 0, 125, -1
136, 0, 121, -1
115, 0, 123, 1
119, 0, 147, -1
129, 0, 128, -1
129, 0, 138, -1
113, 0, 119, 1
112, 0, 116, 1
132, 0, 128, -1
124, 0, 120, 1
124, 0, 128, -1
106, 0, 136, -1
107, 0, 122, -1
133, 0, 125, 1
133, 0, 140, 1
121, 0, 131, 1
122, 0, 111, 1
139, 0, 117, -1
131, 0, 114, 1
137, 0, 100, -1
109, 0, 123, -1
121, 0, 116, -1
109, 0, 125, -1
120, 0, 137, -1
141, 0, 138, 1
125, 0, 113, 1
116, 0, 125, -1
116, 0, 120, 1
122, 0, 154, 1
121, 0, 122, -1
120, 0, 126, -1
109, 0, 114, -1
125, 0, 122, 1
130, 0, 128, -1
130, 0, 139, 1
114, 0, 105, 1
137, 0, 106, 1
116, 0, 121, 1
119, 0, 114, -1
127, 0, 123, -1
110, 0, 149, -1
124, 0, 145, 1
119, 0, 136, -1
154, 0, 117, 1
113, 0, 136, -1
129, 0, 118, -1
125, 0, 134, -1
129, 0, 117, 1
126, 0, 134, -1
125, 0, 122, 1
130, 0, 114, -1
122, 0, 122, -1
114, 0, 122, 1
104, 0, 124, 1
129, 0, 120, 1
115, 0, 117, -1
100, 0, 111, 1
137, 0, 121, -1
110, 0, 140, 1
128, 0, 137, -1
118, 0, 130, -1
121, 0, 141, -1
126, 0, 113, 1
115, 0, 120, -1
115, 0, 155, -1
129, 0, 120, 1
126, 0, 137, 1
129, 0, 140, -1
141, 0, 112, -1
129, 0, 116, 1
114, 0, 127, -1
125, 0, 111, -1
106, 0, 133, -1
121, 0, 115, -1
97, 0, 115, -1
123, 0, 139, 1
117, 0, 118, 1
133, 0, 106, 1
138, 0, 122, -1
118, 0, 109, -1
114, 0, 123, -1
120, 0, 140, 1
126, 0, 112, -1
130, 0, 105, -1
112, 0, 121, -1
126, 0, 108, -1
97, 0, 123, 1
127, 0, 133, -1
108, 0, 117, 1
128, 0, 127, -1
148, 0, 117, -1
132, 0, 116, 1
115, 0, 120, 1
122, 0, 128, -1
133, 0, 122, 1
107, 0, 125, 1
129, 0, 120, -1
120, 0, 130, 1
132, 0, 124, -1
121, 0, 106, -1
131, 0, 115, -1
112, 0, 138, -1
139, 0, 128, 1
120, 0, 125, -1
133, 0, 144, 1
142, 0, 135, -1
137, 0, 110, 1
105, 0, 132, -1
103, 0, 107, 1
116, 0, 104, 1
116, 0, 140, 1
134, 0, 120, 1
113, 0, 129, -1
113, 0, 108, -1
117, 0, 125, -1
124, 0, 121, -1
135, 0, 118, 1
133, 0, 141, -1
125, 0, 113, -1
108, 0, 107, -1
129, 0, 126, -1
127, 0, 124, 1
128, 0, 124, -1
133, 0, 118, -1
118, 0, 125, -1
104, 0, 128, 1
113, 0, 117, 1
122, 0, 123, -1
138, 0, 147, 1
136, 0, 126, 1
105, 0, 121, -1
116, 0, 124, 1
143, 0, 135, 1
101, 0, 132, 1
121, 0, 112, 1
104, 0, 130, 1
133, 0, 142, 1
118, 0, 129, -1
121, 0, 115, -1
135, 0, 134, -1
120, 0, 112, -1
129, 0, 104, -1
132, 0, 122, 1
118, 0, 139, -1
123, 0, 136, -1
